Conc1	1E-06	
Start1	480.02	
Stop1	5779.82	
Kobs	0.0160451028345501	
Error Kobs	0.000303409825786495	
Koff	0.0239410401360881	
Error Koff	0.000717833264524889	
Time1	Data1	Fit1	
5466.02	0.00598964	-0.00135888	
5466.22	0.00582472	-0.00135888	
5466.42	0.0055415	-0.00135888	
5466.62	0.00544653	-0.00135888	
5466.82	0.00442785	-0.00135888	
5467.02	0.00443056	-0.00135888	
5467.22	0.00355783	-0.00135888	
5467.42	0.00321723	-0.00135888	
5467.62	0.00379484	-0.00135888	
5467.82	0.00387456	-0.00135888	
5468.02	0.00421164	-0.00135888	
5468.22	0.00472648	-0.00135888	
5468.42	0.00544751	-0.00135888	
5468.62	0.00517041	-0.00135888	
5468.82	0.00507725	-0.00135888	
5469.02	0.005507	-0.00135888	
5469.22	0.00473139	-0.00135888	
5469.42	0.00438548	-0.00135888	
5469.62	0.00344327	-0.00135888	
5469.82	0.0036583	-0.00135888	
5470.02	0.00356588	-0.00135888	
5470.22	0.00407619	-0.00135888	
5470.42	0.00379113	-0.00135888	
5470.62	0.00374768	-0.00135888	
5470.82	0.00368794	-0.00135888	
5471.02	0.00425068	-0.00135888	
5471.22	0.00371246	-0.00135888	
5471.42	0.00439192	-0.00135888	
5471.62	0.0044156	-0.00135888	
5471.82	0.00498022	-0.00135888	
5472.02	0.00592893	-0.00135888	
5472.22	0.0060038	-0.00135888	
5472.42	0.00579078	-0.00135888	
5472.62	0.00558326	-0.00135888	
5472.82	0.00577769	-0.00135888	
5473.02	0.0051789	-0.00135888	
5473.22	0.00473601	-0.00135888	
5473.42	0.00442082	-0.00135888	
5473.62	0.00382055	-0.00135888	
5473.82	0.00451664	-0.00135888	
5474.02	0.00445556	-0.00135888	
5474.22	0.00442704	-0.00135888	
5474.42	0.00371042	-0.00135888	
5474.62	0.00400128	-0.00135888	
5474.82	0.00323036	-0.00135888	
5475.02	0.00289446	-0.00135888	
5475.22	0.0025148	-0.00135888	
5475.42	0.00320705	-0.00135888	
5475.62	0.0029994	-0.00135888	
5475.82	0.00373906	-0.00135888	
5476.02	0.00422697	-0.00135888	
5476.22	0.00412819	-0.00135888	
5476.42	0.00423724	-0.00135888	
5476.62	0.00439935	-0.00135888	
5476.82	0.0044168	-0.00135888	
5477.02	0.0044838	-0.00135888	
5477.22	0.00444475	-0.00135888	
5477.42	0.00447417	-0.00135888	
5477.62	0.00474817	-0.00135888	
5477.82	0.00572793	-0.00135888	
5478.02	0.00559542	-0.00135888	
5478.22	0.0055563	-0.00135888	
5478.42	0.00558937	-0.00135888	
5478.62	0.00551865	-0.00135888	
5478.82	0.00447172	-0.00135888	
5479.02	0.00477729	-0.00135888	
5479.22	0.00496601	-0.00135888	
5479.42	0.00485519	-0.00135888	
5479.62	0.00459361	-0.00135888	
5479.82	0.00463399	-0.00135888	
5480.02	0.00473005	-0.00135888	
5480.22	0.00381379	-0.00135888	
5480.42	0.00389577	-0.00135888	
5480.62	0.0036912	-0.00135888	
5480.82	0.00351761	-0.00135888	
5481.02	0.00338096	-0.00135888	
5481.22	0.00292695	-0.00135888	
5481.42	0.00340731	-0.00135888	
5481.62	0.00384102	-0.00135888	
5481.82	0.0042042	-0.00135888	
5482.02	0.00442751	-0.00135888	
5482.22	0.00418083	-0.00135888	
5482.42	0.00348631	-0.00135888	
5482.62	0.00328942	-0.00135888	
5482.82	0.00303553	-0.00135888	
5483.02	0.00281564	-0.00135888	
5483.22	0.00251763	-0.00135888	
5483.42	0.00275107	-0.00135888	
5483.62	0.00297998	-0.00135888	
5483.82	0.00314687	-0.00135888	
5484.02	0.00300599	-0.00135888	
5484.22	0.00292618	-0.00135888	
5484.42	0.00327365	-0.00135888	
5484.62	0.00284259	-0.00135888	
5484.82	0.00214277	-0.00135888	
5485.02	0.00217307	-0.00135888	
5485.22	0.00189118	-0.00135888	
5485.42	0.00203072	-0.00135888	
5485.62	0.00137109	-0.00135888	
5485.82	0.00100365	-0.00135888	
5486.02	0.00083648	-0.00135888	
5486.22	0.00053442	-0.00135888	
5486.42	0.00083348	-0.00135888	
5486.62	0.00147944	-0.00135888	
5486.82	0.00171981	-0.00135888	
5487.02	0.00241147	-0.00135888	
5487.22	0.00304511	-0.00135888	
5487.42	0.00394335	-0.00135888	
5487.62	0.00440743	-0.00135888	
5487.82	0.00510141	-0.00135888	
5488.02	0.00488372	-0.00135888	
5488.22	0.00572438	-0.00135888	
5488.42	0.00574833	-0.00135888	
5488.62	0.00540612	-0.00135888	
5488.82	0.00531509	-0.00135888	
5489.02	0.0055387	-0.00135888	
5489.22	0.00428124	-0.00135888	
5489.42	0.00396544	-0.00135888	
5489.62	0.00303653	-0.00135888	
5489.82	0.00297237	-0.00135888	
5490.02	0.00317618	-0.00135888	
5490.22	0.00358387	-0.00135888	
5490.42	0.00347079	-0.00135888	
5490.62	0.00261826	-0.00135888	
5490.82	0.00238117	-0.00135888	
5491.02	0.00315965	-0.00135888	
5491.22	0.00339791	-0.00135888	
5491.42	0.00397658	-0.00135888	
5491.62	0.00408773	-0.00135888	
5491.82	0.00474576	-0.00135888	
5492.02	0.00494978	-0.00135888	
5492.22	0.00598467	-0.00135888	
5492.42	0.00598379	-0.00135888	
5492.62	0.00646827	-0.00135888	
5492.82	0.00642443	-0.00135888	
5493.02	0.00675783	-0.00135888	
5493.22	0.00642451	-0.00135888	
5493.42	0.00655735	-0.00135888	
5493.62	0.00612778	-0.00135888	
5493.82	0.00647776	-0.00135888	
5494.02	0.00592541	-0.00135888	
5494.22	0.00568801	-0.00135888	
5494.42	0.00532396	-0.00135888	
5494.62	0.00500689	-0.00135888	
5494.82	0.00540133	-0.00135888	
5495.02	0.00649306	-0.00135888	
5495.22	0.00628319	-0.00135888	
5495.42	0.00573423	-0.00135888	
5495.62	0.00568502	-0.00135888	
5495.82	0.00603285	-0.00135888	
5496.02	0.0054476	-0.00135888	
5496.22	0.00527343	-0.00135888	
5496.42	0.00535468	-0.00135888	
5496.62	0.00542566	-0.00135888	
5496.82	0.00530088	-0.00135888	
5497.02	0.0054362	-0.00135888	
5497.22	0.00444892	-0.00135888	
5497.42	0.00412278	-0.00135888	
5497.62	0.0041151	-0.00135888	
5497.82	0.00419167	-0.00135888	
5498.02	0.00295784	-0.00135888	
5498.22	0.00286066	-0.00135888	
5498.42	0.00249596	-0.00135888	
5498.62	0.00253509	-0.00135888	
5498.82	0.00253136	-0.00135888	
5499.02	0.00296276	-0.00135888	
5499.22	0.00154163	-0.00135888	
5499.42	0.00127694	-0.00135888	
5499.62	0.00134577	-0.00135888	
5499.82	0.00078894	-0.00135888	
5500.02	0.00078347	-0.00135888	
5500.22	0.00117889	-0.00135888	
5500.42	0.00174613	-0.00135888	
5500.62	0.00243038	-0.00135888	
5500.82	0.00291869	-0.00135888	
5501.02	0.00301424	-0.00135888	
5501.22	0.00281887	-0.00135888	
5501.42	0.00334387	-0.00135888	
5501.62	0.00415233	-0.00135888	
5501.82	0.00446299	-0.00135888	
5502.02	0.00404228	-0.00135888	
5502.22	0.00444836	-0.00135888	
5502.42	0.00442815	-0.00135888	
5502.62	0.00502815	-0.00135888	
5502.82	0.00417322	-0.00135888	
5503.02	0.00397982	-0.00135888	
5503.22	0.00389245	-0.00135888	
5503.42	0.00435256	-0.00135888	
5503.62	0.00389969	-0.00135888	
5503.82	0.00376055	-0.00135888	
5504.02	0.0043756	-0.00135888	
5504.22	0.00465953	-0.00135888	
5504.42	0.00473783	-0.00135888	
5504.62	0.0058255	-0.00135888	
5504.82	0.00538037	-0.00135888	
5505.02	0.00580621	-0.00135888	
5505.22	0.00612357	-0.00135888	
5505.42	0.00649939	-0.00135888	
5505.62	0.00721139	-0.00135888	
5505.82	0.00686042	-0.00135888	
5506.02	0.00694749	-0.00135888	
5506.22	0.00684366	-0.00135888	
5506.42	0.0063765	-0.00135888	
5506.62	0.00638613	-0.00135888	
5506.82	0.00599201	-0.00135888	
5507.02	0.00591302	-0.00135888	
5507.22	0.00657026	-0.00135888	
5507.42	0.00612477	-0.00135888	
5507.62	0.00575939	-0.00135888	
5507.82	0.00544454	-0.00135888	
5508.02	0.00555371	-0.00135888	
5508.22	0.00538006	-0.00135888	
5508.42	0.00505394	-0.00135888	
5508.62	0.00562531	-0.00135888	
5508.82	0.00539877	-0.00135888	
5509.02	0.00561845	-0.00135888	
5509.22	0.00478609	-0.00135888	
5509.42	0.00425119	-0.00135888	
5509.62	0.00431356	-0.00135888	
5509.82	0.00412214	-0.00135888	
5510.02	0.00431871	-0.00135888	
5510.22	0.00381152	-0.00135888	
5510.42	0.00314058	-0.00135888	
5510.62	0.00305761	-0.00135888	
5510.82	0.00269743	-0.00135888	
5511.02	0.00281054	-0.00135888	
5511.22	0.00357839	-0.00135888	
5511.42	0.00380264	-0.00135888	
5511.62	0.00358351	-0.00135888	
5511.82	0.00331397	-0.00135888	
5512.02	0.00413219	-0.00135888	
5512.22	0.00436412	-0.00135888	
5512.42	0.00542281	-0.00135888	
5512.62	0.00594839	-0.00135888	
5512.82	0.0060509	-0.00135888	
5513.02	0.00593976	-0.00135888	
5513.22	0.00609291	-0.00135888	
5513.42	0.00656325	-0.00135888	
5513.62	0.00680444	-0.00135888	
5513.82	0.00640261	-0.00135888	
5514.02	0.00593609	-0.00135888	
5514.22	0.00521492	-0.00135888	
5514.42	0.00454407	-0.00135888	
5514.62	0.0041269	-0.00135888	
5514.82	0.00363343	-0.00135888	
5515.02	0.00422458	-0.00135888	
5515.22	0.00405039	-0.00135888	
5515.42	0.00374932	-0.00135888	
5515.62	0.00346099	-0.00135888	
5515.82	0.00373711	-0.00135888	
5516.02	0.00458145	-0.00135888	
5516.22	0.00488714	-0.00135888	
5516.42	0.00595956	-0.00135888	
5516.62	0.00588078	-0.00135888	
5516.82	0.00617889	-0.00135888	
5517.02	0.00699464	-0.00135888	
5517.22	0.00775744	-0.00135888	
5517.42	0.00815443	-0.00135888	
5517.62	0.00794768	-0.00135888	
5517.82	0.00729114	-0.00135888	
5518.02	0.00667309	-0.00135888	
5518.22	0.00664042	-0.00135888	
5518.42	0.00655321	-0.00135888	
5518.62	0.00579105	-0.00135888	
5518.82	0.00592414	-0.00135888	
5519.02	0.00572632	-0.00135888	
5519.22	0.00504761	-0.00135888	
5519.42	0.00431339	-0.00135888	
5519.62	0.00439993	-0.00135888	
5519.82	0.00447437	-0.00135888	
5520.02	0.00494286	-0.00135888	
5520.22	0.00455115	-0.00135888	
5520.42	0.00390567	-0.00135888	
5520.62	0.00434923	-0.00135888	
5520.82	0.00430108	-0.00135888	
5521.02	0.0046329	-0.00135888	
5521.22	0.00443505	-0.00135888	
5521.42	0.00451612	-0.00135888	
5521.62	0.00413947	-0.00135888	
5521.82	0.00330527	-0.00135888	
5522.02	0.0030985	-0.00135888	
5522.22	0.00329703	-0.00135888	
5522.42	0.00328048	-0.00135888	
5522.62	0.0030233	-0.00135888	
5522.82	0.00279097	-0.00135888	
5523.02	0.00187601	-0.00135888	
5523.22	0.001957	-0.00135888	
5523.42	0.00175064	-0.00135888	
5523.62	0.00209463	-0.00135888	
5523.82	0.0021198	-0.00135888	
5524.02	0.00215078	-0.00135888	
5524.22	0.00173265	-0.00135888	
5524.42	0.00235896	-0.00135888	
5524.62	0.00351083	-0.00135888	
5524.82	0.00363146	-0.00135888	
5525.02	0.00418489	-0.00135888	
5525.22	0.00424008	-0.00135888	
5525.42	0.00507631	-0.00135888	
5525.62	0.00520122	-0.00135888	
5525.82	0.00526722	-0.00135888	
5526.02	0.00566357	-0.00135888	
5526.22	0.00636395	-0.00135888	
5526.42	0.00711399	-0.00135888	
5526.62	0.00701426	-0.00135888	
5526.82	0.00631393	-0.00135888	
5527.02	0.00619527	-0.00135888	
5527.22	0.00654982	-0.00135888	
5527.42	0.00568394	-0.00135888	
5527.62	0.00505953	-0.00135888	
5527.82	0.00451794	-0.00135888	
5528.02	0.00478458	-0.00135888	
5528.22	0.00488869	-0.00135888	
5528.42	0.00491759	-0.00135888	
5528.62	0.00517356	-0.00135888	
5528.82	0.00580623	-0.00135888	
5529.02	0.00581388	-0.00135888	
5529.22	0.00559491	-0.00135888	
5529.42	0.00624183	-0.00135888	
5529.62	0.00556559	-0.00135888	
5529.82	0.00533186	-0.00135888	
5530.02	0.00539211	-0.00135888	
5530.22	0.00575248	-0.00135888	
5530.42	0.00511802	-0.00135888	
5530.62	0.00484043	-0.00135888	
5530.82	0.00467997	-0.00135888	
5531.02	0.00449891	-0.00135888	
5531.22	0.00394526	-0.00135888	
5531.42	0.00333211	-0.00135888	
5531.62	0.0030319	-0.00135888	
5531.82	0.00324877	-0.00135888	
5532.02	0.0035927	-0.00135888	
5532.22	0.00350168	-0.00135888	
5532.42	0.00360449	-0.00135888	
5532.62	0.0043986	-0.00135888	
5532.82	0.00428644	-0.00135888	
5533.02	0.00429181	-0.00135888	
5533.22	0.00413439	-0.00135888	
5533.42	0.00461823	-0.00135888	
5533.62	0.00382182	-0.00135888	
5533.82	0.00414678	-0.00135888	
5534.02	0.00420494	-0.00135888	
5534.22	0.00400712	-0.00135888	
5534.42	0.00304868	-0.00135888	
5534.62	0.0030332	-0.00135888	
5534.82	0.00228054	-0.00135888	
5535.02	0.00188764	-0.00135888	
5535.22	0.00150055	-0.00135888	
5535.42	0.00154632	-0.00135888	
5535.62	0.0009897	-0.00135888	
5535.82	0.0015839	-0.00135888	
5536.02	0.00108195	-0.00135888	
5536.22	0.00091848	-0.00135888	
5536.42	0.00104318	-0.00135888	
5536.62	0.00132186	-0.00135888	
5536.82	0.0011055	-0.00135888	
5537.02	0.00200854	-0.00135888	
5537.22	0.00230613	-0.00135888	
5537.42	0.00295671	-0.00135888	
5537.62	0.00298686	-0.00135888	
5537.82	0.00310869	-0.00135888	
5538.02	0.00301657	-0.00135888	
5538.22	0.00294569	-0.00135888	
5538.42	0.00248115	-0.00135888	
5538.62	0.00230201	-0.00135888	
5538.82	0.00184556	-0.00135888	
5539.02	0.00141542	-0.00135888	
5539.22	0.00071016	-0.00135888	
5539.42	0.00067603	-0.00135888	
5539.62	-0.00042383	-0.00135888	
5539.82	-0.00056174	-0.00135888	
5540.02	-0.00124111	-0.00135888	
5540.22	-0.00092094	-0.00135888	
5540.42	-0.00132486	-0.00135888	
5540.62	-0.00140119	-0.00135888	
5540.82	-0.00128768	-0.00135888	
5541.02	-0.00030594	-0.00135888	
5541.22	0.00007817	-0.00135888	
5541.42	0.0007238	-0.00135888	
5541.62	0.00108349	-0.00135888	
5541.82	0.00191906	-0.00135888	
5542.02	0.00292755	-0.00135888	
5542.22	0.00352411	-0.00135888	
5542.42	0.00461734	-0.00135888	
5542.62	0.0053898	-0.00135888	
5542.82	0.00586456	-0.00135888	
5543.02	0.00579675	-0.00135888	
5543.22	0.00601994	-0.00135888	
5543.42	0.00636601	-0.00135888	
5543.62	0.00554184	-0.00135888	
5543.82	0.00631831	-0.00135888	
5544.02	0.00624537	-0.00135888	
5544.22	0.00604259	-0.00135888	
5544.42	0.0054068	-0.00135888	
5544.62	0.00514906	-0.00135888	
5544.82	0.00476323	-0.00135888	
5545.02	0.00455919	-0.00135888	
5545.22	0.00398962	-0.00135888	
5545.42	0.00353913	-0.00135888	
5545.62	0.00296027	-0.00135888	
5545.82	0.0025252	-0.00135888	
5546.02	0.00217897	-0.00135888	
5546.22	0.00249447	-0.00135888	
5546.42	0.00284808	-0.00135888	
5546.62	0.00249154	-0.00135888	
5546.82	0.00172992	-0.00135888	
5547.02	0.00128673	-0.00135888	
5547.22	0.00118541	-0.00135888	
5547.42	0.00176801	-0.00135888	
5547.62	0.0020394	-0.00135888	
5547.82	0.0026936	-0.00135888	
5548.02	0.00250714	-0.00135888	
5548.22	0.00277023	-0.00135888	
5548.42	0.00249539	-0.00135888	
5548.62	0.00208583	-0.00135888	
5548.82	0.00262735	-0.00135888	
5549.02	0.0027543	-0.00135888	
5549.22	0.00267707	-0.00135888	
5549.42	0.00271164	-0.00135888	
5549.62	0.00204972	-0.00135888	
5549.82	0.00190206	-0.00135888	
5550.02	0.00232608	-0.00135888	
5550.22	0.0024953	-0.00135888	
5550.42	0.00197113	-0.00135888	
5550.62	0.00166033	-0.00135888	
5550.82	0.00102839	-0.00135888	
5551.02	0.00123919	-0.00135888	
5551.22	0.00162169	-0.00135888	
5551.42	0.00229669	-0.00135888	
5551.62	0.00180428	-0.00135888	
5551.82	0.00173944	-0.00135888	
5552.02	0.00188457	-0.00135888	
5552.22	0.0017781	-0.00135888	
5552.42	0.00119477	-0.00135888	
5552.62	0.00136051	-0.00135888	
5552.82	0.00162584	-0.00135888	
5553.02	0.00168063	-0.00135888	
5553.22	0.00175685	-0.00135888	
5553.42	0.0014624	-0.00135888	
5553.62	0.00159545	-0.00135888	
5553.82	0.00220262	-0.00135888	
5554.02	0.00288354	-0.00135888	
5554.22	0.00298131	-0.00135888	
5554.42	0.00336436	-0.00135888	
5554.62	0.00329334	-0.00135888	
5554.82	0.00314872	-0.00135888	
5555.02	0.00337413	-0.00135888	
5555.22	0.00305771	-0.00135888	
5555.42	0.00261693	-0.00135888	
5555.62	0.00249521	-0.00135888	
5555.82	0.00252512	-0.00135888	
5556.02	0.00293626	-0.00135888	
5556.22	0.00179512	-0.00135888	
5556.42	0.001431	-0.00135888	
5556.62	0.00163866	-0.00135888	
5556.82	0.00202061	-0.00135888	
5557.02	0.00208966	-0.00135888	
5557.22	0.00169966	-0.00135888	
5557.42	0.00171406	-0.00135888	
5557.62	0.00248719	-0.00135888	
5557.82	0.00218205	-0.00135888	
5558.02	0.00240836	-0.00135888	
5558.22	0.00184263	-0.00135888	
5558.42	0.00188161	-0.00135888	
5558.62	0.00164558	-0.00135888	
5558.82	0.00166931	-0.00135888	
5559.02	0.00158758	-0.00135888	
5559.22	0.00114531	-0.00135888	
5559.42	0.00158492	-0.00135888	
5559.62	0.00190018	-0.00135888	
5559.82	0.00163362	-0.00135888	
5560.02	0.00136348	-0.00135888	
5560.22	0.00037492	-0.00135888	
5560.42	0.00060628	-0.00135888	
5560.62	0.00055569	-0.00135888	
5560.82	0.00093002	-0.00135888	
5561.02	0.00027695	-0.00135888	
5561.22	-0.00016143	-0.00135888	
5561.42	-0.00027025	-0.00135888	
5561.62	-0.00030016	-0.00135888	
5561.82	-0.00058142	-0.00135888	
5562.02	-0.00026435	-0.00135888	
5562.22	-0.00025717	-0.00135888	
5562.42	-0.00004008	-0.00135888	
5562.62	0.00022821	-0.00135888	
5562.82	0.00068137	-0.00135888	
5563.02	0.00111782	-0.00135888	
5563.22	0.00073538	-0.00135888	
5563.42	0.00084449	-0.00135888	
5563.62	0.00092668	-0.00135888	
5563.82	0.00049622	-0.00135888	
5564.02	0.00025908	-0.00135888	
5564.22	0.0002719	-0.00135888	
5564.42	0.00099232	-0.00135888	
5564.62	0.00103477	-0.00135888	
5564.82	0.0010225	-0.00135888	
5565.02	0.0007633	-0.00135888	
5565.22	0.00081697	-0.00135888	
5565.42	0.00159606	-0.00135888	
5565.62	0.00251513	-0.00135888	
5565.82	0.0026364	-0.00135888	
5566.02	0.0025592	-0.00135888	
5566.22	0.00307223	-0.00135888	
5566.42	0.00315968	-0.00135888	
5566.62	0.00357041	-0.00135888	
5566.82	0.00372788	-0.00135888	
5567.02	0.00402416	-0.00135888	
5567.22	0.00303737	-0.00135888	
5567.42	0.00345686	-0.00135888	
5567.62	0.00334106	-0.00135888	
5567.82	0.00239461	-0.00135888	
5568.02	0.00177469	-0.00135888	
5568.22	0.00146776	-0.00135888	
5568.42	0.00079384	-0.00135888	
5568.62	0.00011464	-0.00135888	
5568.82	-0.00030573	-0.00135888	
5569.02	-0.00035385	-0.00135888	
5569.22	-0.00078224	-0.00135888	
5569.42	-0.00078758	-0.00135888	
5569.62	-0.00132439	-0.00135888	
5569.82	-0.00224119	-0.00135888	
5570.02	-0.00240131	-0.00135888	
5570.22	-0.00226502	-0.00135888	
5570.42	-0.00250152	-0.00135888	
5570.62	-0.00219371	-0.00135888	
5570.82	-0.00235671	-0.00135888	
5571.02	-0.00218185	-0.00135888	
5571.22	-0.0021131	-0.00135888	
5571.42	-0.00117165	-0.00135888	
5571.62	-0.00119024	-0.00135888	
5571.82	-0.00129148	-0.00135888	
5572.02	-0.00057596	-0.00135888	
5572.22	0.0002165	-0.00135888	
5572.42	0.00126107	-0.00135888	
5572.62	0.00200348	-0.00135888	
5572.82	0.00199699	-0.00135888	
5573.02	0.00261684	-0.00135888	
5573.22	0.00286423	-0.00135888	
5573.42	0.00326315	-0.00135888	
5573.62	0.00325314	-0.00135888	
5573.82	0.00332966	-0.00135888	
5574.02	0.00310176	-0.00135888	
5574.22	0.00317142	-0.00135888	
5574.42	0.00338389	-0.00135888	
5574.62	0.00368819	-0.00135888	
5574.82	0.00306537	-0.00135888	
5575.02	0.00314406	-0.00135888	
5575.22	0.00354842	-0.00135888	
5575.42	0.00350406	-0.00135888	
5575.62	0.00410008	-0.00135888	
5575.82	0.00376236	-0.00135888	
5576.02	0.00414389	-0.00135888	
5576.22	0.00399318	-0.00135888	
5576.42	0.00316342	-0.00135888	
5576.62	0.00178303	-0.00135888	
5576.82	0.00155466	-0.00135888	
5577.02	0.0015239	-0.00135888	
5577.22	0.00118533	-0.00135888	
5577.42	0.00032328	-0.00135888	
5577.62	0.00015697	-0.00135888	
5577.82	0.00027099	-0.00135888	
5578.02	0.00020275	-0.00135888	
5578.22	0.00106438	-0.00135888	
5578.42	0.00094289	-0.00135888	
5578.62	0.00153813	-0.00135888	
5578.82	0.00113875	-0.00135888	
5579.02	0.0011423	-0.00135888	
5579.22	0.00183886	-0.00135888	
5579.42	0.00221105	-0.00135888	
5579.62	0.00294187	-0.00135888	
5579.82	0.00296068	-0.00135888	
5580.02	0.00321922	-0.00135888	
5580.22	0.0028111	-0.00135888	
5580.42	0.00282647	-0.00135888	
5580.62	0.00331689	-0.00135888	
5580.82	0.00343556	-0.00135888	
5581.02	0.00353606	-0.00135888	
5581.22	0.00358035	-0.00135888	
5581.42	0.00361949	-0.00135888	
5581.62	0.00388819	-0.00135888	
5581.82	0.00363934	-0.00135888	
5582.02	0.00381441	-0.00135888	
5582.22	0.004243	-0.00135888	
5582.42	0.00358457	-0.00135888	
5582.62	0.00386499	-0.00135888	
5582.82	0.0033761	-0.00135888	
5583.02	0.00337443	-0.00135888	
5583.22	0.00370452	-0.00135888	
5583.42	0.00337601	-0.00135888	
5583.62	0.0035939	-0.00135888	
5583.82	0.00366068	-0.00135888	
5584.02	0.00310965	-0.00135888	
5584.22	0.00283912	-0.00135888	
5584.42	0.0030912	-0.00135888	
5584.62	0.00236292	-0.00135888	
5584.82	0.0023041	-0.00135888	
5585.02	0.00230219	-0.00135888	
5585.22	0.00224302	-0.00135888	
5585.42	0.00203216	-0.00135888	
5585.62	0.0018242	-0.00135888	
5585.82	0.00145593	-0.00135888	
5586.02	0.00196439	-0.00135888	
5586.22	0.00190022	-0.00135888	
5586.42	0.00118674	-0.00135888	
5586.62	0.00097235	-0.00135888	
5586.82	0.00081026	-0.00135888	
5587.02	0.0003102	-0.00135888	
5587.22	-0.00015501	-0.00135888	
5587.42	-0.0008277	-0.00135888	
5587.62	-0.00129608	-0.00135888	
5587.82	-0.00182456	-0.00135888	
5588.02	-0.00243625	-0.00135888	
5588.22	-0.00216776	-0.00135888	
5588.42	-0.00210377	-0.00135888	
5588.62	-0.00148628	-0.00135888	
5588.82	-0.00105176	-0.00135888	
5589.02	-0.00106305	-0.00135888	
5589.22	-0.00046493	-0.00135888	
5589.42	0.0001314	-0.00135888	
5589.62	0.00101567	-0.00135888	
5589.82	0.00115166	-0.00135888	
5590.02	0.00197136	-0.00135888	
5590.22	0.00212396	-0.00135888	
5590.42	0.00219015	-0.00135888	
5590.62	0.00225738	-0.00135888	
5590.82	0.0025978	-0.00135888	
5591.02	0.0025933	-0.00135888	
5591.22	0.00229221	-0.00135888	
5591.42	0.00201192	-0.00135888	
5591.62	0.001403	-0.00135888	
5591.82	0.00100266	-0.00135888	
5592.02	0.00148234	-0.00135888	
5592.22	0.00130345	-0.00135888	
5592.42	0.00120537	-0.00135888	
5592.62	0.00126374	-0.00135888	
5592.82	0.00084434	-0.00135888	
5593.02	0.00086336	-0.00135888	
5593.22	0.00124848	-0.00135888	
5593.42	0.0020754	-0.00135888	
5593.62	0.00235302	-0.00135888	
5593.82	0.00268253	-0.00135888	
5594.02	0.00334188	-0.00135888	
5594.22	0.00321498	-0.00135888	
5594.42	0.00294752	-0.00135888	
5594.62	0.00273926	-0.00135888	
5594.82	0.00212544	-0.00135888	
5595.02	0.00235775	-0.00135888	
5595.22	0.00181752	-0.00135888	
5595.42	0.00152519	-0.00135888	
5595.62	0.00134785	-0.00135888	
5595.82	0.00146561	-0.00135888	
5596.02	0.00224063	-0.00135888	
5596.22	0.00170337	-0.00135888	
5596.42	0.00173474	-0.00135888	
5596.62	0.00139376	-0.00135888	
5596.82	0.00155551	-0.00135888	
5597.02	0.00174452	-0.00135888	
5597.22	0.00149758	-0.00135888	
5597.42	0.0017967	-0.00135888	
5597.62	0.00134562	-0.00135888	
5597.82	0.00103545	-0.00135888	
5598.02	0.00100368	-0.00135888	
5598.22	0.00009915	-0.00135888	
5598.42	-0.00054334	-0.00135888	
5598.62	-0.00058809	-0.00135888	
5598.82	-0.00062237	-0.00135888	
5599.02	0.00012074	-0.00135888	
5599.22	-0.0000458	-0.00135888	
5599.42	0.0009162	-0.00135888	
5599.62	0.00135769	-0.00135888	
5599.82	0.00220429	-0.00135888	
5600.02	0.00260586	-0.00135888	
5600.22	0.00223578	-0.00135888	
5600.42	0.00161619	-0.00135888	
5600.62	0.0017685	-0.00135888	
5600.82	0.00218182	-0.00135888	
5601.02	0.00223529	-0.00135888	
5601.22	0.00200903	-0.00135888	
5601.42	0.0021878	-0.00135888	
5601.62	0.00144542	-0.00135888	
5601.82	0.001194	-0.00135888	
5602.02	0.001262	-0.00135888	
5602.22	0.00065174	-0.00135888	
5602.42	0.00007491	-0.00135888	
5602.62	-0.00022815	-0.00135888	
5602.82	-0.00043308	-0.00135888	
5603.02	-0.00044291	-0.00135888	
5603.22	-0.00038624	-0.00135888	
5603.42	0.00019401	-0.00135888	
5603.62	-0.00022936	-0.00135888	
5603.82	0.00028127	-0.00135888	
5604.02	-0.00065496	-0.00135888	
5604.22	-0.0009568	-0.00135888	
5604.42	-0.0007889	-0.00135888	
5604.62	-0.00054511	-0.00135888	
5604.82	-0.00019983	-0.00135888	
5605.02	-0.00003707	-0.00135888	
5605.22	0.00013548	-0.00135888	
5605.42	0.0004036	-0.00135888	
5605.62	0.00047742	-0.00135888	
5605.82	0.00052298	-0.00135888	
5606.02	0.00035388	-0.00135888	
5606.22	0.00045204	-0.00135888	
5606.42	0.00047362	-0.00135888	
5606.62	0.00056331	-0.00135888	
5606.82	0.00124819	-0.00135888	
5607.02	0.00173989	-0.00135888	
5607.22	0.00249422	-0.00135888	
5607.42	0.0026877	-0.00135888	
5607.62	0.00218993	-0.00135888	
5607.82	0.00159397	-0.00135888	
5608.02	0.00091913	-0.00135888	
5608.22	0.00119686	-0.00135888	
5608.42	0.00109544	-0.00135888	
5608.62	0.00089219	-0.00135888	
5608.82	0.00100288	-0.00135888	
5609.02	0.00120011	-0.00135888	
5609.22	0.00162796	-0.00135888	
5609.42	0.00216465	-0.00135888	
5609.62	0.00167212	-0.00135888	
5609.82	0.00180264	-0.00135888	
5610.02	0.00241263	-0.00135888	
5610.22	0.00296015	-0.00135888	
5610.42	0.00227041	-0.00135888	
5610.62	0.00272644	-0.00135888	
5610.82	0.00293533	-0.00135888	
5611.02	0.00248161	-0.00135888	
5611.22	0.00249693	-0.00135888	
5611.42	0.00163905	-0.00135888	
