Conc1	1.111E-07	
Start1	480.02	
Stop1	5779.82	
Kobs		
Error Kobs		
Koff		
Error Koff		
Time1	Data1	Fit1	
3092.62	0.02183688		
3092.82	0.02213295		
3093.02	0.02232761		
3093.22	0.02177698		
3093.42	0.0219617		
3093.62	0.02178382		
3093.82	0.02138879		
3094.02	0.02089228		
3094.22	0.02118097		
3094.42	0.02072686		
3094.62	0.02048371		
3094.82	0.02020328		
3095.02	0.02021626		
3095.22	0.02021002		
3095.42	0.02070204		
3095.62	0.02096245		
3095.82	0.02122789		
3096.02	0.02171061		
3096.22	0.02198892		
3096.42	0.02225167		
3096.62	0.02220866		
3096.82	0.02254114		
3097.02	0.02253001		
3097.22	0.02235268		
3097.42	0.02228556		
3097.62	0.02256135		
3097.82	0.02270344		
3098.02	0.02172238		
3098.22	0.02140489		
3098.42	0.02153539		
3098.62	0.02187121		
3098.82	0.02123816		
3099.02	0.02074218		
3099.22	0.02118249		
3099.42	0.02131148		
3099.62	0.02084992		
3099.82	0.02106548		
3100.02	0.02115739		
3100.22	0.02034325		
3100.42	0.0201618		
3100.62	0.02027333		
3100.82	0.02028724		
3101.02	0.02030686		
3101.22	0.02052708		
3101.42	0.02124091		
3101.62	0.02182882		
3101.82	0.02166348		
3102.02	0.02116942		
3102.22	0.02196778		
3102.42	0.02253965		
3102.62	0.02216332		
3102.82	0.02166191		
3103.02	0.02148749		
3103.22	0.02251197		
3103.42	0.0221307		
3103.62	0.02106591		
3103.82	0.02109369		
3104.02	0.02109762		
3104.22	0.0213943		
3104.42	0.02182464		
3104.62	0.02149244		
3104.82	0.02145228		
3105.02	0.02154693		
3105.22	0.02161314		
3105.42	0.02193737		
3105.62	0.02247921		
3105.82	0.02233508		
3106.02	0.02295066		
3106.22	0.02321472		
3106.42	0.02315917		
3106.62	0.0234272		
3106.82	0.02359922		
3107.02	0.02345615		
3107.22	0.02375762		
3107.42	0.02350375		
3107.62	0.02319618		
3107.82	0.02382614		
3108.02	0.02373825		
3108.22	0.02309325		
3108.42	0.02267764		
3108.62	0.02209176		
3108.82	0.02188205		
3109.02	0.02097135		
3109.22	0.02081654		
3109.42	0.02070998		
3109.62	0.02066939		
3109.82	0.02038445		
3110.02	0.02079538		
3110.22	0.02093864		
3110.42	0.02111621		
3110.62	0.02170043		
3110.82	0.02197547		
3111.02	0.0220043		
3111.22	0.02260505		
3111.42	0.02316814		
3111.62	0.0231777		
3111.82	0.02266949		
3112.02	0.02231661		
3112.22	0.02214644		
3112.42	0.02256726		
3112.62	0.02280482		
3112.82	0.0224761		
3113.02	0.02189488		
3113.22	0.02215986		
3113.42	0.02146074		
3113.62	0.02162399		
3113.82	0.02160887		
3114.02	0.02180852		
3114.22	0.02180346		
3114.42	0.02137285		
3114.62	0.0211518		
3114.82	0.02100258		
3115.02	0.02111968		
3115.22	0.0208345		
3115.42	0.02065734		
3115.62	0.02071444		
3115.82	0.02028233		
3116.02	0.0203491		
3116.22	0.02068455		
3116.42	0.0212429		
3116.62	0.02137131		
3116.82	0.02135146		
3117.02	0.02115519		
3117.22	0.02109446		
3117.42	0.02110083		
3117.62	0.02147407		
3117.82	0.02134089		
3118.02	0.02190865		
3118.22	0.02184166		
3118.42	0.02182257		
3118.62	0.02176646		
3118.82	0.02210816		
3119.02	0.02296725		
3119.22	0.02289668		
3119.42	0.0227803		
3119.62	0.02251499		
3119.82	0.0223119		
3120.02	0.02195675		
3120.22	0.02153938		
3120.42	0.02135252		
3120.62	0.02079798		
3120.82	0.02059656		
3121.02	0.01994718		
3121.22	0.01966261		
3121.42	0.01951616		
3121.62	0.01903395		
3121.82	0.01876607		
3122.02	0.01863739		
3122.22	0.01934497		
3122.42	0.01989135		
3122.62	0.02052623		
3122.82	0.02139835		
3123.02	0.02192057		
3123.22	0.02168204		
3123.42	0.02093413		
3123.62	0.02123411		
3123.82	0.02182913		
3124.02	0.02157276		
3124.22	0.02142244		
3124.42	0.02136284		
3124.62	0.02157454		
3124.82	0.02149697		
3125.02	0.021549		
3125.22	0.02173123		
3125.42	0.02096071		
3125.62	0.02094555		
3125.82	0.02068124		
3126.02	0.02056206		
3126.22	0.02106717		
3126.42	0.02067057		
3126.62	0.02029899		
3126.82	0.0202185		
3127.02	0.0198818		
3127.22	0.01965613		
3127.42	0.01898694		
3127.62	0.01942104		
3127.82	0.019742		
3128.02	0.02019121		
3128.22	0.0199006		
3128.42	0.02025665		
3128.62	0.02083579		
3128.82	0.02110068		
3129.02	0.02216907		
3129.22	0.02221464		
3129.42	0.02228054		
3129.62	0.02306544		
3129.82	0.02268079		
3130.02	0.02260624		
3130.22	0.02245226		
3130.42	0.02246974		
3130.62	0.02268713		
3130.82	0.0227967		
3131.02	0.02190999		
3131.22	0.02170364		
3131.42	0.0209104		
3131.62	0.02112854		
3131.82	0.02105424		
3132.02	0.02101256		
3132.22	0.0204642		
3132.42	0.02082495		
3132.62	0.02080059		
3132.82	0.02131431		
3133.02	0.02173917		
3133.22	0.02135014		
3133.42	0.02159335		
3133.62	0.02176026		
3133.82	0.02119428		
3134.02	0.02124826		
3134.22	0.02094171		
3134.42	0.02126459		
3134.62	0.02067418		
3134.82	0.02061536		
3135.02	0.02000856		
3135.22	0.02047041		
3135.42	0.02031543		
3135.62	0.02025122		
3135.82	0.02057479		
3136.02	0.02023013		
3136.22	0.02045543		
3136.42	0.02012719		
3136.62	0.0200242		
3136.82	0.02059858		
3137.02	0.02061537		
3137.22	0.02053677		
3137.42	0.0200346		
3137.62	0.01996505		
3137.82	0.01963756		
3138.02	0.01924187		
3138.22	0.01935223		
3138.42	0.01951147		
3138.62	0.01960806		
3138.82	0.02016252		
3139.02	0.02015348		
3139.22	0.02142958		
3139.42	0.02161401		
3139.62	0.02167256		
3139.82	0.02208645		
3140.02	0.02222076		
3140.22	0.02247588		
3140.42	0.02150483		
3140.62	0.02200619		
3140.82	0.02244313		
3141.02	0.02276037		
3141.22	0.0223163		
3141.42	0.02178181		
3141.62	0.02144659		
3141.82	0.02106345		
3142.02	0.020801		
3142.22	0.02087142		
3142.42	0.02045346		
3142.62	0.02033711		
3142.82	0.02026822		
3143.02	0.02127807		
3143.22	0.02180699		
3143.42	0.02154724		
3143.62	0.02184559		
3143.82	0.02181831		
3144.02	0.02193889		
3144.22	0.02118712		
3144.42	0.02084764		
3144.62	0.02160365		
3144.82	0.02210635		
3145.02	0.02239655		
3145.22	0.02198744		
3145.42	0.02225763		
3145.62	0.02184834		
3145.82	0.02225102		
3146.02	0.02264441		
3146.22	0.02273128		
3146.42	0.02278856		
3146.62	0.02296357		
3146.82	0.02324998		
3147.02	0.0237636		
3147.22	0.02330554		
3147.42	0.02344022		
3147.62	0.02325597		
3147.82	0.02281296		
3148.02	0.02241342		
3148.22	0.02202287		
3148.42	0.02198155		
3148.62	0.02217599		
3148.82	0.02187088		
3149.02	0.02160811		
3149.22	0.02261347		
3149.42	0.02315022		
3149.62	0.02267155		
3149.82	0.0228672		
3150.02	0.02324814		
3150.22	0.02319816		
3150.42	0.02272691		
3150.62	0.02294556		
3150.82	0.02256401		
3151.02	0.02246791		
3151.22	0.0219371		
3151.42	0.02190678		
3151.62	0.02139644		
3151.82	0.02139518		
3152.02	0.02081377		
3152.22	0.02119163		
3152.42	0.02136071		
3152.62	0.02146619		
3152.82	0.02152976		
3153.02	0.02277786		
3153.22	0.02369208		
3153.42	0.02356001		
3153.62	0.02310057		
3153.82	0.02354635		
3154.02	0.02383083		
3154.22	0.02378854		
3154.42	0.02367732		
3154.62	0.02382123		
3154.82	0.02376741		
3155.02	0.02352716		
3155.22	0.02260676		
3155.42	0.0220212		
3155.62	0.02127604		
3155.82	0.02067927		
3156.02	0.02027906		
3156.22	0.02073021		
3156.42	0.02056444		
3156.62	0.02094016		
3156.82	0.02128887		
3157.02	0.02178272		
3157.22	0.02139461		
3157.42	0.02121856		
3157.62	0.02118393		
3157.82	0.02163345		
3158.02	0.021893		
3158.22	0.02205482		
3158.42	0.02195256		
3158.62	0.0223855		
3158.82	0.02303811		
3159.02	0.02198137		
3159.22	0.02163446		
3159.42	0.02145469		
3159.62	0.02183207		
3159.82	0.02204566		
3160.02	0.02252138		
3160.22	0.02287062		
3160.42	0.02254446		
3160.62	0.02259984		
3160.82	0.02273658		
3161.02	0.02232553		
3161.22	0.0215004		
3161.42	0.02150294		
3161.62	0.02191372		
3161.82	0.02173827		
3162.02	0.02148359		
3162.22	0.02098299		
3162.42	0.02076093		
3162.62	0.02056501		
3162.82	0.02037582		
3163.02	0.02013902		
3163.22	0.02048185		
3163.42	0.0208643		
3163.62	0.02156529		
3163.82	0.02190008		
3164.02	0.02223191		
3164.22	0.02233457		
3164.42	0.02232457		
3164.62	0.02269246		
3164.82	0.02299006		
3165.02	0.02261942		
3165.22	0.02259513		
3165.42	0.02329826		
3165.62	0.02362394		
3165.82	0.02268861		
3166.02	0.0225984		
3166.22	0.02252642		
3166.42	0.02182108		
3166.62	0.02125022		
3166.82	0.02135084		
3167.02	0.02171276		
3167.22	0.02165492		
3167.42	0.0219281		
3167.62	0.02214913		
3167.82	0.02253246		
3168.02	0.02254375		
3168.22	0.02261062		
3168.42	0.02302641		
3168.62	0.02269283		
3168.82	0.02304832		
3169.02	0.02314724		
3169.22	0.02361187		
3169.42	0.02406362		
3169.62	0.02419907		
3169.82	0.02357566		
3170.02	0.02401343		
3170.22	0.02371475		
3170.42	0.02335118		
3170.62	0.02316671		
3170.82	0.02293954		
3171.02	0.02310414		
3171.22	0.02239011		
3171.42	0.02183551		
3171.62	0.02163324		
3171.82	0.02146977		
3172.02	0.02100347		
3172.22	0.02136637		
3172.42	0.02163611		
3172.62	0.021924		
3172.82	0.02236927		
3173.02	0.02260806		
3173.22	0.02297176		
3173.42	0.0232685		
3173.62	0.02387138		
3173.82	0.02330302		
3174.02	0.02350421		
3174.22	0.0234917		
3174.42	0.02346316		
3174.62	0.0232486		
3174.82	0.02310051		
3175.02	0.02339716		
3175.22	0.02304685		
3175.42	0.02299395		
3175.62	0.02290211		
3175.82	0.02289653		
3176.02	0.02325638		
3176.22	0.02402831		
3176.42	0.02411968		
3176.62	0.02398982		
3176.82	0.02355033		
3177.02	0.02380105		
3177.22	0.02387823		
3177.42	0.02466608		
3177.62	0.02469256		
3177.82	0.02380125		
3178.02	0.0234813		
3178.22	0.02337225		
3178.42	0.02286124		
3178.62	0.0225483		
3178.82	0.02255653		
3179.02	0.02275346		
3179.22	0.02235309		
3179.42	0.02244504		
3179.62	0.02203301		
3179.82	0.02217514		
3180.02	0.02196662		
3180.22	0.02162935		
3180.42	0.02136544		
3180.62	0.02167233		
3180.82	0.02198353		
3181.02	0.02238522		
3181.22	0.02233428		
3181.42	0.02326134		
3181.62	0.02324011		
3181.82	0.02316776		
3182.02	0.02309884		
3182.22	0.02318123		
3182.42	0.02356916		
3182.62	0.02365807		
3182.82	0.02342526		
3183.02	0.02349291		
3183.22	0.02291804		
3183.42	0.0225153		
3183.62	0.0218332		
3183.82	0.02205945		
3184.02	0.02173688		
3184.22	0.02160636		
3184.42	0.0218204		
3184.62	0.02225431		
3184.82	0.02186		
3185.02	0.02233113		
3185.22	0.02192256		
3185.42	0.02263971		
3185.62	0.02242056		
3185.82	0.02258428		
3186.02	0.02222293		
3186.22	0.02229427		
3186.42	0.02274544		
3186.62	0.02244675		
3186.82	0.02232556		
3187.02	0.02264384		
3187.22	0.02261847		
3187.42	0.02286734		
3187.62	0.02355895		
3187.82	0.02391735		
3188.02	0.02374709		
3188.22	0.02383546		
3188.42	0.02418268		
3188.62	0.02426561		
3188.82	0.02476377		
3189.02	0.0244075		
3189.22	0.02322454		
3189.42	0.02238935		
3189.62	0.02246988		
3189.82	0.02204605		
3190.02	0.02098835		
3190.22	0.02103476		
3190.42	0.02089613		
3190.62	0.02031761		
3190.82	0.02017423		
3191.02	0.02094152		
3191.22	0.02056799		
3191.42	0.02053409		
3191.62	0.02008027		
3191.82	0.01977527		
3192.02	0.01977954		
3192.22	0.01981369		
3192.42	0.02013631		
3192.62	0.02020942		
3192.82	0.0209146		
3193.02	0.02037619		
3193.22	0.02077412		
3193.42	0.02080268		
3193.62	0.02168555		
3193.82	0.02157658		
3194.02	0.02165945		
3194.22	0.02205159		
3194.42	0.02239171		
3194.62	0.02276559		
3194.82	0.02322503		
3195.02	0.02375871		
3195.22	0.02342524		
3195.42	0.02447436		
3195.62	0.02428979		
3195.82	0.02456145		
3196.02	0.02418985		
3196.22	0.02385516		
3196.42	0.02378158		
3196.62	0.02346972		
3196.82	0.02326784		
3197.02	0.02260749		
3197.22	0.02231293		
3197.42	0.0214105		
3197.62	0.02066599		
3197.82	0.02027391		
3198.02	0.01969838		
3198.22	0.01983701		
3198.42	0.02003103		
3198.62	0.02041852		
3198.82	0.02054733		
3199.02	0.02126099		
3199.22	0.02180945		
3199.42	0.02253476		
3199.62	0.02279151		
3199.82	0.02275918		
3200.02	0.02263627		
3200.22	0.02297869		
3200.42	0.02302408		
3200.62	0.02278294		
3200.82	0.02285154		
3201.02	0.02197823		
3201.22	0.02142116		
3201.42	0.0208949		
3201.62	0.02047409		
3201.82	0.01997429		
3202.02	0.02013557		
3202.22	0.02012232		
3202.42	0.02024475		
3202.62	0.02081004		
3202.82	0.02118212		
3203.02	0.02116419		
3203.22	0.02121723		
3203.42	0.02246887		
3203.62	0.02340103		
3203.82	0.0244556		
3204.02	0.02512685		
3204.22	0.02572965		
3204.42	0.02608834		
3204.62	0.02608466		
3204.82	0.02582504		
3205.02	0.02559579		
3205.22	0.02536531		
3205.42	0.0247861		
3205.62	0.02467191		
3205.82	0.02406949		
3206.02	0.02379322		
3206.22	0.0230928		
3206.42	0.02329939		
3206.62	0.02291257		
3206.82	0.0227763		
3207.02	0.02224908		
3207.22	0.02218087		
3207.42	0.02233082		
3207.62	0.02232054		
3207.82	0.02214667		
3208.02	0.02145423		
3208.22	0.02138999		
3208.42	0.02128303		
3208.62	0.02112478		
3208.82	0.0214017		
3209.02	0.02178605		
3209.22	0.02170884		
3209.42	0.0215361		
3209.62	0.02225494		
3209.82	0.02194932		
3210.02	0.02201218		
3210.22	0.02219759		
3210.42	0.02234168		
3210.62	0.0224126		
3210.82	0.0225844		
3211.02	0.0227623		
3211.22	0.02234702		
3211.42	0.02214199		
3211.62	0.02202107		
3211.82	0.02196642		
3212.02	0.02247432		
3212.22	0.02252781		
3212.42	0.0228129		
3212.62	0.02303798		
3212.82	0.02360031		
3213.02	0.02362891		
3213.22	0.02388603		
3213.42	0.02326166		
3213.62	0.02307538		
3213.82	0.02263076		
3214.02	0.02268146		
3214.22	0.02202402		
3214.42	0.02175249		
3214.62	0.02162713		
3214.82	0.0217815		
3215.02	0.0218347		
3215.22	0.02142097		
3215.42	0.02141256		
3215.62	0.02158102		
3215.82	0.02188286		
3216.02	0.02225214		
3216.22	0.02173256		
3216.42	0.02179438		
3216.62	0.02185889		
3216.82	0.02177066		
3217.02	0.02149515		
3217.22	0.02168506		
3217.42	0.02167445		
3217.62	0.02169411		
3217.82	0.02160741		
3218.02	0.02157387		
3218.22	0.02155458		
3218.42	0.02168337		
3218.62	0.02166879		
3218.82	0.02179492		
3219.02	0.02124258		
3219.22	0.02101354		
3219.42	0.02110917		
3219.62	0.02143943		
3219.82	0.02119991		
3220.02	0.02120952		
3220.22	0.0205931		
3220.42	0.02033395		
3220.62	0.02043223		
3220.82	0.02082467		
3221.02	0.02139553		
3221.22	0.02146646		
3221.42	0.02170328		
3221.62	0.02204019		
3221.82	0.0216065		
3222.02	0.02172173		
3222.22	0.02212747		
3222.42	0.02201353		
3222.62	0.02165084		
3222.82	0.02166831		
3223.02	0.0216982		
3223.22	0.02170409		
3223.42	0.02157808		
3223.62	0.02142768		
3223.82	0.02091253		
3224.02	0.02123583		
3224.22	0.02094068		
3224.42	0.02120382		
3224.62	0.02214363		
3224.82	0.02253781		
3225.02	0.02212667		
3225.22	0.02234873		
3225.42	0.02296205		
3225.62	0.02320268		
3225.82	0.02302774		
3226.02	0.02334442		
3226.22	0.02366718		
3226.42	0.02400484		
3226.62	0.02386282		
3226.82	0.02405552		
3227.02	0.02388638		
3227.22	0.0236737		
3227.42	0.02291467		
3227.62	0.02232427		
3227.82	0.02230549		
3228.02	0.02224901		
3228.22	0.02164076		
3228.42	0.02163438		
3228.62	0.02124021		
3228.82	0.02037605		
3229.02	0.01978818		
3229.22	0.02027034		
3229.42	0.0199297		
3229.62	0.0198705		
3229.82	0.01976657		
3230.02	0.01967636		
3230.22	0.01963948		
3230.42	0.02004043		
3230.62	0.02008627		
3230.82	0.02011941		
3231.02	0.02031227		
3231.22	0.02056013		
3231.42	0.02053369		
3231.62	0.02065154		
3231.82	0.02083173		
3232.02	0.02071147		
3232.22	0.0207716		
3232.42	0.02055773		
3232.62	0.02003183		
3232.82	0.02022814		
3233.02	0.02034792		
3233.22	0.02052474		
3233.42	0.02026543		
3233.62	0.01963938		
3233.82	0.01939939		
3234.02	0.01926694		
3234.22	0.01922415		
3234.42	0.01972646		
3234.62	0.02004523		
3234.82	0.01988398		
3235.02	0.02008719		
3235.22	0.02021512		
3235.42	0.02032963		
3235.62	0.0202842		
3235.82	0.02061697		
3236.02	0.02101267		
3236.22	0.02179763		
3236.42	0.02179427		
3236.62	0.02197395		
3236.82	0.02224145		
3237.02	0.02249948		
3237.22	0.02241654		
3237.42	0.02217498		
3237.62	0.02148156		
3237.82	0.02196419		
3238.02	0.02217603		
3238.22	0.02255883		
3238.42	0.02324855		
3238.62	0.02266306		
3238.82	0.02175481		
3239.02	0.02156638		
3239.22	0.02094155		
3239.42	0.02085183		
3239.62	0.02098033		
3239.82	0.02065403		
3240.02	0.02041181		
3240.22	0.0203452		
3240.42	0.02010708		
3240.62	0.02014603		
3240.82	0.02031513		
3241.02	0.02076066		
3241.22	0.02073655		
3241.42	0.02077997		
3241.62	0.02059677		
3241.82	0.0212239		
3242.02	0.02148107		
3242.22	0.02169144		
3242.42	0.02215341		
3242.62	0.02244776		
3242.82	0.02267709		
3243.02	0.02317903		
3243.22	0.02251808		
3243.42	0.02236897		
3243.62	0.02213237		
3243.82	0.02100476		
3244.02	0.02040107		
3244.22	0.01975886		
3244.42	0.01968259		
3244.62	0.01953848		
3244.82	0.0194516		
3245.02	0.01934314		
3245.22	0.01930272		
3245.42	0.01907819		
3245.62	0.0190737		
3245.82	0.01998131		
3246.02	0.02045853		
3246.22	0.02075276		
3246.42	0.02220175		
3246.62	0.02329495		
3246.82	0.02326608		
3247.02	0.02330057		
3247.22	0.02237118		
3247.42	0.02230159		
3247.62	0.02208801		
3247.82	0.02141983		
3248.02	0.0209353		
3248.22	0.02101919		
3248.42	0.02105126		
3248.62	0.02090581		
3248.82	0.02060361		
3249.02	0.02083791		
3249.22	0.02097028		
3249.42	0.02096384		
3249.62	0.02151693		
3249.82	0.02199469		
3250.02	0.0219498		
3250.22	0.0223377		
3250.42	0.02310012		
3250.62	0.02332492		
3250.82	0.02302479		
3251.02	0.02271803		
3251.22	0.02217843		
3251.42	0.02197622		
3251.62	0.02187373		
3251.82	0.02176448		
3252.02	0.02130232		
3252.22	0.02088479		
3252.42	0.02030879		
3252.62	0.01967268		
3252.82	0.01977936		
3253.02	0.02009659		
3253.22	0.02021069		
3253.42	0.02029216		
3253.62	0.02110285		
3253.82	0.02138131		
3254.02	0.02127273		
3254.22	0.02219039		
3254.42	0.02217074		
3254.62	0.02244598		
3254.82	0.02216424		
3255.02	0.02295537		
3255.22	0.02318563		
3255.42	0.02266315		
3255.62	0.02213661		
3255.82	0.02204164		
3256.02	0.02160907		
3256.22	0.02119797		
3256.42	0.02141865		
3256.62	0.02095875		
3256.82	0.02125012		
3257.02	0.02108898		
3257.22	0.02129653		
3257.42	0.02159861		
3257.62	0.02172299		
3257.82	0.02196461		
3258.02	0.0223025		
3258.22	0.02327782		
3258.42	0.02330085		
3258.62	0.02355203		
3258.82	0.02366285		
3259.02	0.02424418		
3259.22	0.02392463		
3259.42	0.02262703		
3259.62	0.02227417		
3259.82	0.02235823		
3260.02	0.02168185		
3260.22	0.02121448		
3260.42	0.02062468		
3260.62	0.01986149		
3260.82	0.01930944		
3261.02	0.01846968		
3261.22	0.01853137		
3261.42	0.01846804		
3261.62	0.01874631		
3261.82	0.01924576		
3262.02	0.01982925		
3262.22	0.02016486		
3262.42	0.02032807		
3262.62	0.02055977		
3262.82	0.02098034		
3263.02	0.02111748		
3263.22	0.02138597		
3263.42	0.02100502		
3263.62	0.02128545		
3263.82	0.02157451		
3264.02	0.02158235		
3264.22	0.02140859		
3264.42	0.02151565		
3264.62	0.02179314		
3264.82	0.02151511		
3265.02	0.02150832		
3265.22	0.0217646		
3265.42	0.02212234		
3265.62	0.0224381		
3265.82	0.02241908		
3266.02	0.02243413		
3266.22	0.02200024		
3266.42	0.02208833		
3266.62	0.02223149		
3266.82	0.02226585		
3267.02	0.02202681		
3267.22	0.02223481		
3267.42	0.02200568		
3267.62	0.02196819		
3267.82	0.02212843		
3268.02	0.02216293		
3268.22	0.02169072		
3268.42	0.02152461		
3268.62	0.02156702		
3268.82	0.02127584		
3269.02	0.02130656		
3269.22	0.02162198		
3269.42	0.02159042		
3269.62	0.02155347		
3269.82	0.02145522		
3270.02	0.02125285		
3270.22	0.02157929		
3270.42	0.02186691		
3270.62	0.02152938		
3270.82	0.02184145		
3271.02	0.02186394		
3271.22	0.02214534		
