Conc1	3E-06	
Start1	480.02	
Stop1	5779.82	
Kobs	0.0244122055182017	
Error Kobs	0.000543305785284273	
Koff	0.013539325110722	
Error Koff	0.00013834575812609	
Time1	Data1	Fit1	
4244.62	0.07949165	0.07991146	
4244.82	0.07972025	0.07991146	
4245.02	0.07984287	0.07991146	
4245.22	0.0793651	0.07991146	
4245.42	0.07869563	0.07991146	
4245.62	0.07881496	0.07991146	
4245.82	0.07894171	0.07991146	
4246.02	0.07839875	0.07991146	
4246.22	0.07820653	0.07991146	
4246.42	0.07839009	0.07991146	
4246.62	0.07790282	0.07991146	
4246.82	0.0777546	0.07991146	
4247.02	0.07794967	0.07991146	
4247.22	0.07798531	0.07991146	
4247.42	0.07826755	0.07991146	
4247.62	0.07803254	0.07991146	
4247.82	0.07820471	0.07991146	
4248.02	0.07872709	0.07991146	
4248.22	0.07945524	0.07991146	
4248.42	0.0789203	0.07991146	
4248.62	0.07950395	0.07991146	
4248.82	0.07981723	0.07991146	
4249.02	0.07938752	0.07991146	
4249.22	0.07880321	0.07991146	
4249.42	0.07880141	0.07991146	
4249.62	0.07910145	0.07991146	
4249.82	0.07973716	0.07991146	
4250.02	0.07963484	0.07991146	
4250.22	0.07960578	0.07991146	
4250.42	0.07946189	0.07991146	
4250.62	0.07953897	0.07991146	
4250.82	0.07953169	0.07991146	
4251.02	0.07950838	0.07991146	
4251.22	0.07950616	0.07991146	
4251.42	0.07949489	0.07991146	
4251.62	0.07879987	0.07991146	
4251.82	0.07885512	0.07991146	
4252.02	0.07854646	0.07991146	
4252.22	0.07797504	0.07991146	
4252.42	0.07728602	0.07991146	
4252.62	0.07759989	0.07991146	
4252.82	0.07741493	0.07991146	
4253.02	0.0769293	0.07991146	
4253.22	0.0769814	0.07991146	
4253.42	0.07679229	0.07991146	
4253.62	0.07691951	0.07991146	
4253.82	0.07769949	0.07991146	
4254.02	0.07747397	0.07991146	
4254.22	0.07762456	0.07991146	
4254.42	0.07827142	0.07991146	
4254.62	0.07895185	0.07991146	
4254.82	0.07968038	0.07991146	
4255.02	0.07982016	0.07991146	
4255.22	0.08044035	0.07991146	
4255.42	0.08059593	0.07991146	
4255.62	0.0805522	0.07991146	
4255.82	0.08073945	0.07991146	
4256.02	0.08065807	0.07991146	
4256.22	0.08066548	0.07991146	
4256.42	0.08074973	0.07991146	
4256.62	0.08080613	0.07991146	
4256.82	0.08020705	0.07991146	
4257.02	0.0797006	0.07991146	
4257.22	0.07893776	0.07991146	
4257.42	0.07795398	0.07991146	
4257.62	0.07788357	0.07991146	
4257.82	0.07754692	0.07991146	
4258.02	0.07750909	0.07991146	
4258.22	0.07736834	0.07991146	
4258.42	0.07710827	0.07991146	
4258.62	0.07714819	0.07991146	
4258.82	0.07678112	0.07991146	
4259.02	0.07626267	0.07991146	
4259.22	0.07664306	0.07991146	
4259.42	0.07639863	0.07991146	
4259.62	0.07628134	0.07991146	
4259.82	0.07673218	0.07991146	
4260.02	0.07682727	0.07991146	
4260.22	0.07676932	0.07991146	
4260.42	0.07701029	0.07991146	
4260.62	0.076723	0.07991146	
4260.82	0.0768853	0.07991146	
4261.02	0.07728533	0.07991146	
4261.22	0.07714203	0.07991146	
4261.42	0.07719362	0.07991146	
4261.62	0.0775962	0.07991146	
4261.82	0.07805425	0.07991146	
4262.02	0.07867362	0.07991146	
4262.22	0.07859478	0.07991146	
4262.42	0.07856743	0.07991146	
4262.62	0.07868514	0.07991146	
4262.82	0.07841519	0.07991146	
4263.02	0.07800783	0.07991146	
4263.22	0.07821654	0.07991146	
4263.42	0.07842825	0.07991146	
4263.62	0.07802037	0.07991146	
4263.82	0.07802439	0.07991146	
4264.02	0.07730053	0.07991146	
4264.22	0.07725019	0.07991146	
4264.42	0.07733548	0.07991146	
4264.62	0.07694255	0.07991146	
4264.82	0.07789214	0.07991146	
4265.02	0.07798595	0.07991146	
4265.22	0.07797468	0.07991146	
4265.42	0.07782367	0.07991146	
4265.62	0.07775677	0.07991146	
4265.82	0.07768681	0.07991146	
4266.02	0.07749112	0.07991146	
4266.22	0.07814401	0.07991146	
4266.42	0.07811971	0.07991146	
4266.62	0.07860026	0.07991146	
4266.82	0.07927866	0.07991146	
4267.02	0.0788252	0.07991146	
4267.22	0.07900368	0.07991146	
4267.42	0.07944494	0.07991146	
4267.62	0.0795173	0.07991146	
4267.82	0.07927748	0.07991146	
4268.02	0.07925272	0.07991146	
4268.22	0.07953989	0.07991146	
4268.42	0.0793725	0.07991146	
4268.62	0.07932713	0.07991146	
4268.82	0.07961473	0.07991146	
4269.02	0.07924956	0.07991146	
4269.22	0.07919235	0.07991146	
4269.42	0.07861862	0.07991146	
4269.62	0.0783289	0.07991146	
4269.82	0.07791212	0.07991146	
4270.02	0.07807386	0.07991146	
4270.22	0.0785891	0.07991146	
4270.42	0.07835696	0.07991146	
4270.62	0.07874437	0.07991146	
4270.82	0.07881499	0.07991146	
4271.02	0.07880654	0.07991146	
4271.22	0.0797852	0.07991146	
4271.42	0.07972264	0.07991146	
4271.62	0.07975472	0.07991146	
4271.82	0.07967494	0.07991146	
4272.02	0.0800001	0.07991146	
4272.22	0.08032918	0.07991146	
4272.42	0.08046521	0.07991146	
4272.62	0.08087686	0.07991146	
4272.82	0.08045401	0.07991146	
4273.02	0.08048102	0.07991146	
4273.22	0.08063013	0.07991146	
4273.42	0.07958202	0.07991146	
4273.62	0.07882319	0.07991146	
4273.82	0.07851418	0.07991146	
4274.02	0.07853227	0.07991146	
4274.22	0.0783669	0.07991146	
4274.42	0.07773944	0.07991146	
4274.62	0.07749491	0.07991146	
4274.82	0.07716478	0.07991146	
4275.02	0.0768553	0.07991146	
4275.22	0.07635153	0.07991146	
4275.42	0.07594703	0.07991146	
4275.62	0.07620441	0.07991146	
4275.82	0.07577013	0.07991146	
4276.02	0.07611	0.07991146	
4276.22	0.07685559	0.07991146	
4276.42	0.07711396	0.07991146	
4276.62	0.07731426	0.07991146	
4276.82	0.07690611	0.07991146	
4277.02	0.07693137	0.07991146	
4277.22	0.07680472	0.07991146	
4277.42	0.07615602	0.07991146	
4277.62	0.07640799	0.07991146	
4277.82	0.07712812	0.07991146	
4278.02	0.07709349	0.07991146	
4278.22	0.07684344	0.07991146	
4278.42	0.07653414	0.07991146	
4278.62	0.07615017	0.07991146	
4278.82	0.07603387	0.07991146	
4279.02	0.07560321	0.07991146	
4279.22	0.07509937	0.07991146	
4279.42	0.07567559	0.07991146	
4279.62	0.07514363	0.07991146	
4279.82	0.07509597	0.07991146	
4280.02	0.07599613	0.07991146	
4280.22	0.07603254	0.07991146	
4280.42	0.07594118	0.07991146	
4280.62	0.07609683	0.07991146	
4280.82	0.07582203	0.07991146	
4281.02	0.07625273	0.07991146	
4281.22	0.07647533	0.07991146	
4281.42	0.07654078	0.07991146	
4281.62	0.07701337	0.07991146	
4281.82	0.07762359	0.07991146	
4282.02	0.07785409	0.07991146	
4282.22	0.07875699	0.07991146	
4282.42	0.07925942	0.07991146	
4282.62	0.07934641	0.07991146	
4282.82	0.07983091	0.07991146	
4283.02	0.07972263	0.07991146	
4283.22	0.07965255	0.07991146	
4283.42	0.080012	0.07991146	
4283.62	0.07990197	0.07991146	
4283.82	0.07994086	0.07991146	
4284.02	0.07958993	0.07991146	
4284.22	0.07951288	0.07991146	
4284.42	0.07922345	0.07991146	
4284.62	0.07868929	0.07991146	
4284.82	0.07796555	0.07991146	
4285.02	0.07793996	0.07991146	
4285.22	0.07743792	0.07991146	
4285.42	0.07723834	0.07991146	
4285.62	0.07726923	0.07991146	
4285.82	0.07735891	0.07991146	
4286.02	0.07731264	0.07991146	
4286.22	0.0780144	0.07991146	
4286.42	0.07770383	0.07991146	
4286.62	0.07769278	0.07991146	
4286.82	0.07810503	0.07991146	
4287.02	0.07831398	0.07991146	
4287.22	0.07843676	0.07991146	
4287.42	0.07898957	0.07991146	
4287.62	0.07948064	0.07991146	
4287.82	0.07922993	0.07991146	
4288.02	0.07968507	0.07991146	
4288.22	0.0798652	0.07991146	
4288.42	0.0796647	0.07991146	
4288.62	0.07951444	0.07991146	
4288.82	0.07955101	0.07991146	
4289.02	0.07941272	0.07991146	
4289.22	0.07953653	0.07991146	
4289.42	0.07941456	0.07991146	
4289.62	0.07917136	0.07991146	
4289.82	0.07855116	0.07991146	
4290.02	0.07822927	0.07991146	
4290.22	0.07829237	0.07991146	
4290.42	0.07795439	0.07991146	
4290.62	0.07835337	0.07991146	
4290.82	0.07851622	0.07991146	
4291.02	0.07834151	0.07991146	
4291.22	0.07835073	0.07991146	
4291.42	0.07879045	0.07991146	
4291.62	0.07850326	0.07991146	
4291.82	0.07897304	0.07991146	
4292.02	0.07975283	0.07991146	
4292.22	0.07962697	0.07991146	
4292.42	0.08039376	0.07991146	
4292.62	0.08013657	0.07991146	
4292.82	0.08007594	0.07991146	
4293.02	0.08006047	0.07991146	
4293.22	0.07982098	0.07991146	
4293.42	0.07959081	0.07991146	
4293.62	0.07915463	0.07991146	
4293.82	0.07848341	0.07991146	
4294.02	0.07785589	0.07991146	
4294.22	0.07790972	0.07991146	
4294.42	0.07827985	0.07991146	
4294.62	0.07795306	0.07991146	
4294.82	0.07727623	0.07991146	
4295.02	0.07736862	0.07991146	
4295.22	0.07698015	0.07991146	
4295.42	0.07694703	0.07991146	
4295.62	0.07663174	0.07991146	
4295.82	0.07696785	0.07991146	
4296.02	0.07713716	0.07991146	
4296.22	0.07717727	0.07991146	
4296.42	0.07695752	0.07991146	
4296.62	0.07645725	0.07991146	
4296.82	0.07658868	0.07991146	
4297.02	0.0769622	0.07991146	
4297.22	0.07729502	0.07991146	
4297.42	0.07802875	0.07991146	
4297.62	0.07745297	0.07991146	
4297.82	0.07740562	0.07991146	
4298.02	0.07720223	0.07991146	
4298.22	0.07773893	0.07991146	
4298.42	0.07854226	0.07991146	
4298.62	0.07858389	0.07991146	
4298.82	0.07876444	0.07991146	
4299.02	0.07903089	0.07991146	
4299.22	0.07883081	0.07991146	
4299.42	0.07901566	0.07991146	
4299.62	0.07836172	0.07991146	
4299.82	0.07845208	0.07991146	
4300.02	0.07813749	0.07991146	
4300.22	0.07769967	0.07991146	
4300.42	0.07725053	0.07991146	
4300.62	0.07785411	0.07991146	
4300.82	0.0779055	0.07991146	
4301.02	0.07823774	0.07991146	
4301.22	0.07839758	0.07991146	
4301.42	0.07784308	0.07991146	
4301.62	0.07763265	0.07991146	
4301.82	0.07777666	0.07991146	
4302.02	0.07729522	0.07991146	
4302.22	0.07721236	0.07991146	
4302.42	0.07810136	0.07991146	
4302.62	0.07837543	0.07991146	
4302.82	0.07817369	0.07991146	
4303.02	0.07858006	0.07991146	
4303.22	0.07805362	0.07991146	
4303.42	0.07699925	0.07991146	
4303.62	0.07657157	0.07991146	
4303.82	0.07643477	0.07991146	
4304.02	0.07598372	0.07991146	
4304.22	0.07665802	0.07991146	
4304.42	0.07681949	0.07991146	
4304.62	0.07716844	0.07991146	
4304.82	0.07673085	0.07991146	
4305.02	0.07703544	0.07991146	
4305.22	0.07700225	0.07991146	
4305.42	0.07717773	0.07991146	
4305.62	0.07763066	0.07991146	
4305.82	0.0775416	0.07991146	
4306.02	0.07757824	0.07991146	
4306.22	0.07829423	0.07991146	
4306.42	0.0793087	0.07991146	
4306.62	0.07995151	0.07991146	
4306.82	0.07976154	0.07991146	
4307.02	0.07949451	0.07991146	
4307.22	0.0788243	0.07991146	
4307.42	0.07872038	0.07991146	
4307.62	0.07834106	0.07991146	
4307.82	0.07796969	0.07991146	
4308.02	0.07828653	0.07991146	
4308.22	0.07874658	0.07991146	
4308.42	0.07825589	0.07991146	
4308.62	0.07795693	0.07991146	
4308.82	0.07718604	0.07991146	
4309.02	0.07687318	0.07991146	
4309.22	0.07632282	0.07991146	
4309.42	0.07576826	0.07991146	
4309.62	0.07590817	0.07991146	
4309.82	0.07623461	0.07991146	
4310.02	0.07588394	0.07991146	
4310.22	0.07592037	0.07991146	
4310.42	0.07614665	0.07991146	
4310.62	0.07607388	0.07991146	
4310.82	0.07562592	0.07991146	
4311.02	0.07589689	0.07991146	
4311.22	0.07580809	0.07991146	
4311.42	0.07616615	0.07991146	
4311.62	0.07589495	0.07991146	
4311.82	0.07694729	0.07991146	
4312.02	0.07724433	0.07991146	
4312.22	0.07764559	0.07991146	
4312.42	0.07764116	0.07991146	
4312.62	0.07740644	0.07991146	
4312.82	0.07795769	0.07991146	
4313.02	0.07850025	0.07991146	
4313.22	0.07842235	0.07991146	
4313.42	0.07811163	0.07991146	
4313.62	0.07893249	0.07991146	
4313.82	0.0787263	0.07991146	
4314.02	0.07818515	0.07991146	
4314.22	0.07830305	0.07991146	
4314.42	0.0782705	0.07991146	
4314.62	0.07824378	0.07991146	
4314.82	0.07878446	0.07991146	
4315.02	0.07881059	0.07991146	
4315.22	0.07855605	0.07991146	
4315.42	0.07921504	0.07991146	
4315.62	0.07860695	0.07991146	
4315.82	0.0786358	0.07991146	
4316.02	0.07851206	0.07991146	
4316.22	0.07938805	0.07991146	
4316.42	0.07951171	0.07991146	
4316.62	0.0800142	0.07991146	
4316.82	0.08086326	0.07991146	
4317.02	0.08076588	0.07991146	
4317.22	0.08054481	0.07991146	
4317.42	0.08034038	0.07991146	
4317.62	0.0804655	0.07991146	
4317.82	0.08037764	0.07991146	
4318.02	0.08021946	0.07991146	
4318.22	0.08022955	0.07991146	
4318.42	0.08062403	0.07991146	
4318.62	0.08174435	0.07991146	
4318.82	0.0821879	0.07991146	
4319.02	0.08171457	0.07991146	
4319.22	0.08207637	0.07991146	
4319.42	0.0819428	0.07991146	
4319.62	0.0809538	0.07991146	
4319.82	0.08129071	0.07991146	
4320.02	0.08148946	0.07991146	
4320.22	0.08196919	0.07991146	
4320.42	0.08195202	0.07991146	
4320.62	0.08215904	0.07991146	
4320.82	0.08127013	0.07991146	
4321.02	0.08104239	0.07991146	
4321.22	0.08054439	0.07991146	
4321.42	0.07960159	0.07991146	
4321.62	0.07932274	0.07991146	
4321.82	0.07965092	0.07991146	
4322.02	0.07945123	0.07991146	
4322.22	0.07977549	0.07991146	
4322.42	0.08055753	0.07991146	
4322.62	0.0809756	0.07991146	
4322.82	0.08052837	0.07991146	
4323.02	0.07983323	0.07991146	
4323.22	0.07923978	0.07991146	
4323.42	0.07871169	0.07991146	
4323.62	0.07794297	0.07991146	
4323.82	0.07783756	0.07991146	
4324.02	0.07754651	0.07991146	
4324.22	0.07771638	0.07991146	
4324.42	0.07793167	0.07991146	
4324.62	0.07778491	0.07991146	
4324.82	0.07706908	0.07991146	
4325.02	0.07754503	0.07991146	
4325.22	0.07729251	0.07991146	
4325.42	0.07690869	0.07991146	
4325.62	0.07764883	0.07991146	
4325.82	0.07868508	0.07991146	
4326.02	0.07921495	0.07991146	
4326.22	0.0801503	0.07991146	
4326.42	0.08094068	0.07991146	
4326.62	0.08148522	0.07991146	
4326.82	0.08128198	0.07991146	
4327.02	0.08084952	0.07991146	
4327.22	0.08079634	0.07991146	
4327.42	0.08138763	0.07991146	
4327.62	0.08073162	0.07991146	
4327.82	0.08009241	0.07991146	
4328.02	0.08027749	0.07991146	
4328.22	0.08017168	0.07991146	
4328.42	0.08015325	0.07991146	
4328.62	0.0797066	0.07991146	
4328.82	0.07923542	0.07991146	
4329.02	0.07952318	0.07991146	
4329.22	0.07931477	0.07991146	
4329.42	0.07921526	0.07991146	
4329.62	0.078756	0.07991146	
4329.82	0.07952587	0.07991146	
4330.02	0.07974669	0.07991146	
4330.22	0.08025901	0.07991146	
4330.42	0.0804079	0.07991146	
4330.62	0.08061312	0.07991146	
4330.82	0.07974037	0.07991146	
4331.02	0.07935983	0.07991146	
4331.22	0.0793271	0.07991146	
4331.42	0.0791319	0.07991146	
4331.62	0.07813181	0.07991146	
4331.82	0.07744059	0.07991146	
4332.02	0.07707662	0.07991146	
4332.22	0.07699462	0.07991146	
4332.42	0.07703667	0.07991146	
4332.62	0.07694594	0.07991146	
4332.82	0.0773637	0.07991146	
4333.02	0.07829503	0.07991146	
4333.22	0.07855879	0.07991146	
4333.42	0.07879395	0.07991146	
4333.62	0.07837886	0.07991146	
4333.82	0.07962376	0.07991146	
4334.02	0.07986292	0.07991146	
4334.22	0.08039205	0.07991146	
4334.42	0.08018282	0.07991146	
4334.62	0.08002663	0.07991146	
4334.82	0.07991142	0.07991146	
4335.02	0.07998622	0.07991146	
4335.22	0.07972594	0.07991146	
4335.42	0.0796082	0.07991146	
4335.62	0.07934611	0.07991146	
4335.82	0.07907987	0.07991146	
4336.02	0.07865653	0.07991146	
4336.22	0.07891047	0.07991146	
4336.42	0.07878347	0.07991146	
4336.62	0.07842168	0.07991146	
4336.82	0.07895232	0.07991146	
4337.02	0.07905915	0.07991146	
4337.22	0.07952861	0.07991146	
4337.42	0.07993374	0.07991146	
4337.62	0.07955115	0.07991146	
4337.82	0.08030559	0.07991146	
4338.02	0.08056128	0.07991146	
4338.22	0.08063449	0.07991146	
4338.42	0.08005055	0.07991146	
4338.62	0.08027714	0.07991146	
4338.82	0.08068893	0.07991146	
4339.02	0.08044284	0.07991146	
4339.22	0.08047261	0.07991146	
4339.42	0.08103746	0.07991146	
4339.62	0.0808079	0.07991146	
4339.82	0.08061104	0.07991146	
4340.02	0.08068824	0.07991146	
4340.22	0.08055047	0.07991146	
4340.42	0.08036401	0.07991146	
4340.62	0.08014281	0.07991146	
4340.82	0.07990319	0.07991146	
4341.02	0.07925199	0.07991146	
4341.22	0.07985689	0.07991146	
4341.42	0.07959368	0.07991146	
4341.62	0.0789493	0.07991146	
4341.82	0.07949192	0.07991146	
4342.02	0.07922434	0.07991146	
4342.22	0.07916438	0.07991146	
4342.42	0.0787215	0.07991146	
4342.62	0.07892859	0.07991146	
4342.82	0.07980829	0.07991146	
4343.02	0.08001961	0.07991146	
4343.22	0.07983593	0.07991146	
4343.42	0.07993111	0.07991146	
4343.62	0.07993213	0.07991146	
4343.82	0.08067054	0.07991146	
4344.02	0.08085955	0.07991146	
4344.22	0.08035022	0.07991146	
4344.42	0.08026654	0.07991146	
4344.62	0.08014547	0.07991146	
4344.82	0.07966073	0.07991146	
4345.02	0.07968193	0.07991146	
4345.22	0.0799363	0.07991146	
4345.42	0.07976888	0.07991146	
4345.62	0.07967174	0.07991146	
4345.82	0.0802013	0.07991146	
4346.02	0.08030697	0.07991146	
4346.22	0.08062872	0.07991146	
4346.42	0.08025759	0.07991146	
4346.62	0.08056326	0.07991146	
4346.82	0.0809959	0.07991146	
4347.02	0.0804512	0.07991146	
4347.22	0.08030946	0.07991146	
4347.42	0.08061755	0.07991146	
4347.62	0.08074649	0.07991146	
4347.82	0.08102688	0.07991146	
4348.02	0.08038761	0.07991146	
4348.22	0.08028509	0.07991146	
4348.42	0.08057008	0.07991146	
4348.62	0.0803599	0.07991146	
4348.82	0.07953	0.07991146	
4349.02	0.07916939	0.07991146	
4349.22	0.07872875	0.07991146	
4349.42	0.07838395	0.07991146	
4349.62	0.07822842	0.07991146	
4349.82	0.07862275	0.07991146	
4350.02	0.07859371	0.07991146	
4350.22	0.07854095	0.07991146	
4350.42	0.07842466	0.07991146	
4350.62	0.07827546	0.07991146	
4350.82	0.07827658	0.07991146	
4351.02	0.07875723	0.07991146	
4351.22	0.07925099	0.07991146	
4351.42	0.07934452	0.07991146	
4351.62	0.07983718	0.07991146	
4351.82	0.08038358	0.07991146	
4352.02	0.07989307	0.07991146	
4352.22	0.08032978	0.07991146	
4352.42	0.08020397	0.07991146	
4352.62	0.07990106	0.07991146	
4352.82	0.07970658	0.07991146	
4353.02	0.07974628	0.07991146	
4353.22	0.07950707	0.07991146	
4353.42	0.07977514	0.07991146	
4353.62	0.08022199	0.07991146	
4353.82	0.08013995	0.07991146	
4354.02	0.079394	0.07991146	
4354.22	0.0792356	0.07991146	
4354.42	0.07874756	0.07991146	
4354.62	0.07774304	0.07991146	
4354.82	0.07759379	0.07991146	
4355.02	0.07759399	0.07991146	
4355.22	0.07752256	0.07991146	
4355.42	0.07776681	0.07991146	
4355.62	0.0771288	0.07991146	
4355.82	0.07683754	0.07991146	
4356.02	0.07703767	0.07991146	
4356.22	0.07737843	0.07991146	
4356.42	0.07776375	0.07991146	
4356.62	0.07865359	0.07991146	
4356.82	0.07888536	0.07991146	
4357.02	0.07889014	0.07991146	
4357.22	0.07914166	0.07991146	
4357.42	0.0799196	0.07991146	
4357.62	0.07960119	0.07991146	
4357.82	0.07934265	0.07991146	
4358.02	0.07965848	0.07991146	
4358.22	0.07984756	0.07991146	
4358.42	0.07940288	0.07991146	
4358.62	0.07906238	0.07991146	
4358.82	0.07905673	0.07991146	
4359.02	0.07904707	0.07991146	
4359.22	0.07879917	0.07991146	
4359.42	0.07859484	0.07991146	
4359.62	0.07746766	0.07991146	
4359.82	0.07821153	0.07991146	
4360.02	0.07845539	0.07991146	
4360.22	0.0781995	0.07991146	
4360.42	0.07932331	0.07991146	
4360.62	0.07918716	0.07991146	
4360.82	0.07891964	0.07991146	
4361.02	0.07883596	0.07991146	
4361.22	0.07875631	0.07991146	
4361.42	0.07885243	0.07991146	
4361.62	0.0788805	0.07991146	
4361.82	0.07938005	0.07991146	
4362.02	0.07911975	0.07991146	
4362.22	0.07867492	0.07991146	
4362.42	0.07832987	0.07991146	
4362.62	0.07828991	0.07991146	
4362.82	0.07794296	0.07991146	
4363.02	0.07817837	0.07991146	
4363.22	0.07809762	0.07991146	
4363.42	0.07815888	0.07991146	
4363.62	0.07774783	0.07991146	
4363.82	0.07784437	0.07991146	
4364.02	0.0776712	0.07991146	
4364.22	0.07831179	0.07991146	
4364.42	0.07859721	0.07991146	
4364.62	0.07801437	0.07991146	
4364.82	0.07858455	0.07991146	
4365.02	0.07856391	0.07991146	
4365.22	0.07853028	0.07991146	
4365.42	0.07871888	0.07991146	
4365.62	0.07880632	0.07991146	
4365.82	0.07830342	0.07991146	
4366.02	0.07796586	0.07991146	
4366.22	0.07782045	0.07991146	
4366.42	0.07803313	0.07991146	
4366.62	0.07820079	0.07991146	
4366.82	0.07853047	0.07991146	
4367.02	0.07900361	0.07991146	
4367.22	0.07924031	0.07991146	
4367.42	0.07942526	0.07991146	
4367.62	0.07899561	0.07991146	
4367.82	0.07859921	0.07991146	
4368.02	0.07874512	0.07991146	
4368.22	0.07966086	0.07991146	
4368.42	0.07959068	0.07991146	
4368.62	0.07981082	0.07991146	
4368.82	0.07980836	0.07991146	
4369.02	0.07941863	0.07991146	
4369.22	0.07952556	0.07991146	
4369.42	0.07923415	0.07991146	
4369.62	0.0791688	0.07991146	
4369.82	0.07878329	0.07991146	
4370.02	0.07840653	0.07991146	
4370.22	0.07842565	0.07991146	
4370.42	0.07881636	0.07991146	
4370.62	0.07892638	0.07991146	
4370.82	0.07856401	0.07991146	
4371.02	0.07843388	0.07991146	
4371.22	0.07840985	0.07991146	
4371.42	0.07835913	0.07991146	
4371.62	0.07793818	0.07991146	
4371.82	0.07699681	0.07991146	
4372.02	0.07692085	0.07991146	
4372.22	0.07781774	0.07991146	
4372.42	0.07759261	0.07991146	
4372.62	0.07749274	0.07991146	
4372.82	0.07702393	0.07991146	
4373.02	0.07751814	0.07991146	
4373.22	0.07775576	0.07991146	
4373.42	0.07757909	0.07991146	
4373.62	0.07797806	0.07991146	
4373.82	0.07806785	0.07991146	
4374.02	0.07783628	0.07991146	
4374.22	0.07859113	0.07991146	
4374.42	0.0788015	0.07991146	
4374.62	0.07880509	0.07991146	
4374.82	0.07860312	0.07991146	
4375.02	0.07855813	0.07991146	
4375.22	0.07809702	0.07991146	
4375.42	0.07831534	0.07991146	
4375.62	0.07775973	0.07991146	
4375.82	0.07719677	0.07991146	
4376.02	0.07787456	0.07991146	
4376.22	0.0782789	0.07991146	
4376.42	0.07823872	0.07991146	
4376.62	0.07810407	0.07991146	
4376.82	0.07757719	0.07991146	
4377.02	0.07819639	0.07991146	
4377.22	0.07830316	0.07991146	
4377.42	0.0786781	0.07991146	
4377.62	0.07865083	0.07991146	
4377.82	0.07906321	0.07991146	
4378.02	0.0789113	0.07991146	
4378.22	0.07903148	0.07991146	
4378.42	0.07915577	0.07991146	
4378.62	0.07856562	0.07991146	
4378.82	0.07837798	0.07991146	
4379.02	0.07715904	0.07991146	
4379.22	0.07662779	0.07991146	
4379.42	0.07694941	0.07991146	
4379.62	0.07648443	0.07991146	
4379.82	0.07689719	0.07991146	
4380.02	0.07664961	0.07991146	
4380.22	0.07673864	0.07991146	
4380.42	0.07701206	0.07991146	
4380.62	0.07674638	0.07991146	
4380.82	0.076783	0.07991146	
4381.02	0.07782903	0.07991146	
4381.22	0.07851351	0.07991146	
4381.42	0.07880172	0.07991146	
4381.62	0.07878294	0.07991146	
4381.82	0.07941849	0.07991146	
4382.02	0.07927243	0.07991146	
4382.22	0.07913734	0.07991146	
4382.42	0.0789544	0.07991146	
4382.62	0.07801282	0.07991146	
4382.82	0.07770619	0.07991146	
4383.02	0.07717635	0.07991146	
4383.22	0.07710159	0.07991146	
4383.42	0.07677678	0.07991146	
4383.62	0.0766481	0.07991146	
4383.82	0.07664744	0.07991146	
4384.02	0.07660975	0.07991146	
4384.22	0.07705743	0.07991146	
4384.42	0.07730414	0.07991146	
4384.62	0.07739313	0.07991146	
4384.82	0.07763134	0.07991146	
4385.02	0.07792312	0.07991146	
4385.22	0.0781533	0.07991146	
4385.42	0.07795084	0.07991146	
4385.62	0.07772094	0.07991146	
4385.82	0.07775586	0.07991146	
4386.02	0.07749156	0.07991146	
4386.22	0.07726673	0.07991146	
4386.42	0.0770099	0.07991146	
4386.62	0.07730498	0.07991146	
4386.82	0.07729124	0.07991146	
4387.02	0.07775349	0.07991146	
4387.22	0.07763557	0.07991146	
4387.42	0.07736905	0.07991146	
4387.62	0.07754584	0.07991146	
4387.82	0.07763985	0.07991146	
4388.02	0.07800736	0.07991146	
4388.22	0.07760446	0.07991146	
4388.42	0.07820984	0.07991146	
4388.62	0.07775211	0.07991146	
4388.82	0.07707666	0.07991146	
4389.02	0.07674428	0.07991146	
4389.22	0.07668	0.07991146	
4389.42	0.07632395	0.07991146	
4389.62	0.076061	0.07991146	
4389.82	0.07647545	0.07991146	
4390.02	0.07658254	0.07991146	
4390.22	0.0770139	0.07991146	
4390.42	0.07736628	0.07991146	
4390.62	0.07756192	0.07991146	
4390.82	0.07751438	0.07991146	
4391.02	0.07859004	0.07991146	
4391.22	0.07805301	0.07991146	
4391.42	0.07844909	0.07991146	
4391.62	0.07878839	0.07991146	
4391.82	0.07908934	0.07991146	
4392.02	0.07898211	0.07991146	
4392.22	0.0790044	0.07991146	
4392.42	0.0792729	0.07991146	
4392.62	0.07896552	0.07991146	
4392.82	0.07888352	0.07991146	
4393.02	0.07893066	0.07991146	
4393.22	0.07841284	0.07991146	
4393.42	0.07799033	0.07991146	
4393.62	0.0779473	0.07991146	
4393.82	0.0781678	0.07991146	
4394.02	0.07813636	0.07991146	
4394.22	0.07827778	0.07991146	
4394.42	0.07788242	0.07991146	
4394.62	0.07791303	0.07991146	
4394.82	0.07812121	0.07991146	
4395.02	0.07840162	0.07991146	
4395.22	0.07768883	0.07991146	
4395.42	0.07819468	0.07991146	
4395.62	0.07787181	0.07991146	
4395.82	0.07831444	0.07991146	
4396.02	0.07844385	0.07991146	
4396.22	0.07888728	0.07991146	
4396.42	0.07881506	0.07991146	
4396.62	0.07966621	0.07991146	
4396.82	0.07952734	0.07991146	
4397.02	0.07922304	0.07991146	
4397.22	0.07880257	0.07991146	
4397.42	0.07886611	0.07991146	
4397.62	0.07883151	0.07991146	
4397.82	0.07921219	0.07991146	
4398.02	0.07969964	0.07991146	
4398.22	0.07979108	0.07991146	
4398.42	0.07969665	0.07991146	
4398.62	0.08008362	0.07991146	
4398.82	0.07935215	0.07991146	
