Conc1	1.235E-08	
Start1	480.02	
Stop1	5779.82	
Kobs	3.46303006410701E-05	
Error Kobs	4.03831593371021E-07	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
574.62	0.03364923	0.03488946	
574.82	0.03292468	0.03496057	
575.02	0.03330301	0.03503167	
575.22	0.03338654	0.03510276	
575.42	0.0330939	0.03517384	
575.62	0.03296618	0.03524491	
575.82	0.03307813	0.03531596	
576.02	0.03270127	0.03538701	
576.22	0.03322405	0.03545804	
576.42	0.03376609	0.03552906	
576.62	0.03404944	0.03560007	
576.82	0.03434595	0.03567108	
577.02	0.03502152	0.03574207	
577.22	0.03622582	0.03581305	
577.42	0.03611736	0.03588401	
577.62	0.03660005	0.03595497	
577.82	0.03676694	0.03602592	
578.02	0.03667533	0.03609685	
578.22	0.03770092	0.03616778	
578.42	0.03753978	0.03623869	
578.62	0.03693748	0.0363096	
578.82	0.03727481	0.03638049	
579.02	0.03774781	0.03645137	
579.22	0.03703547	0.03652224	
579.42	0.0364022	0.0365931	
579.62	0.03702295	0.03666395	
579.82	0.03725581	0.03673478	
580.02	0.03670214	0.03680561	
580.22	0.03680352	0.03687643	
580.42	0.03639305	0.03694723	
580.62	0.03660081	0.03701803	
580.82	0.0365291	0.03708881	
581.02	0.03669085	0.03715958	
581.22	0.03713942	0.03723034	
581.42	0.03698295	0.03730109	
581.62	0.03697688	0.03737183	
581.82	0.03669351	0.03744256	
582.02	0.03678851	0.03751328	
582.22	0.03733432	0.03758399	
582.42	0.03714382	0.03765469	
582.62	0.03638457	0.03772537	
582.82	0.03676763	0.03779605	
583.02	0.03675833	0.03786671	
583.22	0.03673606	0.03793736	
583.42	0.03720942	0.038008	
583.62	0.03782491	0.03807864	
583.82	0.03805376	0.03814926	
584.02	0.03778263	0.03821987	
584.22	0.03789831	0.03829047	
584.42	0.03817637	0.03836105	
584.62	0.03887196	0.03843163	
584.82	0.03898869	0.0385022	
585.02	0.03888556	0.03857275	
585.22	0.03942038	0.0386433	
585.42	0.03900021	0.03871383	
585.62	0.03901332	0.03878435	
585.82	0.03887232	0.03885487	
586.02	0.03911933	0.03892537	
586.22	0.03897097	0.03899586	
586.42	0.03889003	0.03906634	
586.62	0.03825088	0.03913681	
586.82	0.03883467	0.03920726	
587.02	0.03931981	0.03927771	
587.22	0.03933456	0.03934815	
587.42	0.03951523	0.03941857	
587.62	0.03981423	0.03948899	
587.82	0.03978819	0.03955939	
588.02	0.04021761	0.03962978	
588.22	0.04029369	0.03970017	
588.42	0.04065579	0.03977054	
588.62	0.04069528	0.0398409	
588.82	0.04067563	0.03991125	
589.02	0.04093982	0.03998159	
589.22	0.04086637	0.04005192	
589.42	0.04046318	0.04012223	
589.62	0.04066939	0.04019254	
589.82	0.03980407	0.04026284	
590.02	0.03967822	0.04033312	
590.22	0.03983536	0.0404034	
590.42	0.03950633	0.04047366	
590.62	0.03953801	0.04054391	
590.82	0.03977865	0.04061415	
591.02	0.03969647	0.04068438	
591.22	0.03988212	0.04075461	
591.42	0.04023329	0.04082481	
591.62	0.04049054	0.04089501	
591.82	0.04073842	0.0409652	
592.02	0.04159729	0.04103538	
592.22	0.04180782	0.04110555	
592.42	0.04254358	0.0411757	
592.62	0.04266172	0.04124585	
592.82	0.04272575	0.04131598	
593.02	0.0430431	0.0413861	
593.22	0.04291277	0.04145622	
593.42	0.04316471	0.04152632	
593.62	0.04339258	0.04159641	
593.82	0.04301403	0.04166649	
594.02	0.0430013	0.04173656	
594.22	0.04275119	0.04180662	
594.42	0.04250674	0.04187667	
594.62	0.04258962	0.0419467	
594.82	0.04285458	0.04201673	
595.02	0.04308369	0.04208675	
595.22	0.04283335	0.04215675	
595.42	0.04277116	0.04222674	
595.62	0.04278232	0.04229673	
595.82	0.04324574	0.0423667	
596.02	0.04300236	0.04243666	
596.22	0.04359812	0.04250661	
596.42	0.04390452	0.04257655	
596.62	0.04384931	0.04264648	
596.82	0.04345711	0.0427164	
597.02	0.04424269	0.04278631	
597.22	0.04430835	0.04285621	
597.42	0.04443428	0.0429261	
597.62	0.04496186	0.04299597	
597.82	0.04527608	0.04306584	
598.02	0.04576052	0.04313569	
598.22	0.04585795	0.04320554	
598.42	0.04639501	0.04327537	
598.62	0.04654403	0.04334519	
598.82	0.04729313	0.043415	
599.02	0.04688531	0.04348481	
599.22	0.0461985	0.0435546	
599.42	0.0464517	0.04362438	
599.62	0.0465414	0.04369414	
599.82	0.04648267	0.0437639	
