Conc1	1E-06	
Start1	480.02	
Stop1	5779.82	
Kobs	2.61142555764347E-05	
Error Kobs	1.96859826390875E-07	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
572.42	0.29452031	0.32374784	
572.62	0.29458697	0.32382845	
572.82	0.29499719	0.32390846	
573.02	0.29503966	0.32398788	
573.22	0.29444836	0.32406672	
573.42	0.29425227	0.32414497	
573.62	0.2942862	0.32422265	
573.82	0.294282	0.32429975	
574.02	0.29406976	0.32437628	
574.22	0.29428523	0.32445225	
574.42	0.29419434	0.32452766	
574.62	0.29390463	0.32460251	
574.82	0.29408245	0.32467681	
575.02	0.29471403	0.32475056	
575.22	0.29468614	0.32482376	
575.42	0.29472834	0.32489643	
575.62	0.29471198	0.32496856	
575.82	0.29545191	0.32504016	
576.02	0.2962714	0.32511123	
576.22	0.29701287	0.32518177	
576.42	0.29746969	0.32525179	
576.62	0.29783058	0.3253213	
576.82	0.29805825	0.32539029	
577.02	0.29760674	0.32545878	
577.22	0.29733975	0.32552676	
577.42	0.29726048	0.32559424	
577.62	0.29742315	0.32566121	
577.82	0.29700342	0.3257277	
578.02	0.29692694	0.32579369	
578.22	0.29706779	0.3258592	
578.42	0.29756019	0.32592423	
578.62	0.29754659	0.32598877	
578.82	0.29771355	0.32605284	
579.02	0.29796471	0.32611643	
579.22	0.29781762	0.32617956	
579.42	0.2979977	0.32624222	
579.62	0.29805961	0.32630441	
579.82	0.29869335	0.32636615	
580.02	0.29904563	0.32642743	
580.22	0.29919382	0.32648826	
580.42	0.2995099	0.32654864	
580.62	0.29959108	0.32660858	
580.82	0.30005907	0.32666807	
581.02	0.29980361	0.32672713	
581.22	0.3004545	0.32678575	
581.42	0.30064973	0.32684393	
581.62	0.30066361	0.32690169	
581.82	0.3005007	0.32695902	
582.02	0.30045883	0.32701592	
582.22	0.30022521	0.32707241	
582.42	0.3000498	0.32712848	
582.62	0.29951537	0.32718414	
582.82	0.2990099	0.32723938	
583.02	0.29850136	0.32729422	
583.22	0.29764684	0.32734865	
583.42	0.29703603	0.32740268	
583.62	0.29705445	0.32745632	
583.82	0.2971197	0.32750955	
584.02	0.29696691	0.3275624	
584.22	0.29733899	0.32761485	
584.42	0.29809962	0.32766692	
584.62	0.29822542	0.3277186	
584.82	0.29883273	0.3277699	
585.02	0.29904876	0.32782082	
585.22	0.29932399	0.32787137	
585.42	0.29956836	0.32792154	
585.62	0.29972141	0.32797134	
585.82	0.30000512	0.32802078	
586.02	0.29987299	0.32806985	
586.22	0.30044984	0.32811856	
586.42	0.3010158	0.32816691	
586.62	0.30194095	0.3282149	
586.82	0.30182905	0.32826254	
587.02	0.30229355	0.32830982	
587.22	0.30173282	0.32835676	
587.42	0.30175132	0.32840335	
587.62	0.30206661	0.3284496	
587.82	0.30160084	0.3284955	
588.02	0.30154955	0.32854107	
588.22	0.30135518	0.3285863	
588.42	0.30146816	0.3286312	
588.62	0.30154224	0.32867576	
588.82	0.30140154	0.32872	
589.02	0.30151644	0.32876391	
589.22	0.3011498	0.32880749	
589.42	0.30108742	0.32885076	
589.62	0.30096736	0.3288937	
589.82	0.30103549	0.32893633	
590.02	0.30175256	0.32897864	
590.22	0.3026141	0.32902065	
590.42	0.30326079	0.32906234	
590.62	0.30397748	0.32910372	
590.82	0.30411695	0.3291448	
591.02	0.3046885	0.32918557	
