Conc1	4.115E-09	
Start1	480.02	
Stop1	5779.82	
Kobs	7.00789390040417E-56	
Error Kobs	1.276763617332E-06	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
545.62	0.01709769	0.01559922	
545.82	0.01661777	0.01564477	
546.02	0.0166192	0.0156903	
546.22	0.01723219	0.01573581	
546.42	0.01689459	0.01578132	
546.62	0.01624668	0.01582681	
546.82	0.01652279	0.01587229	
547.02	0.01618841	0.01591776	
547.22	0.01597663	0.01596322	
547.42	0.01626632	0.01600867	
547.62	0.01652726	0.0160541	
547.82	0.01738569	0.01609953	
548.02	0.01731643	0.01614494	
548.22	0.01760197	0.01619034	
548.42	0.01851303	0.01623572	
548.62	0.01907161	0.0162811	
548.82	0.01896309	0.01632646	
549.02	0.01888668	0.01637181	
549.22	0.01899064	0.01641715	
549.42	0.0193837	0.01646248	
549.62	0.01863484	0.01650779	
549.82	0.01783622	0.0165531	
550.02	0.01763931	0.01659839	
550.22	0.01756674	0.01664367	
550.42	0.01727644	0.01668894	
550.62	0.01686431	0.01673419	
550.82	0.01695584	0.01677944	
551.02	0.01708348	0.01682467	
551.22	0.01712619	0.01686989	
551.42	0.01697887	0.0169151	
551.62	0.01733736	0.0169603	
551.82	0.0178461	0.01700548	
552.02	0.01792121	0.01705066	
552.22	0.018245	0.01709582	
552.42	0.01852786	0.01714097	
552.62	0.01928043	0.01718611	
552.82	0.0191244	0.01723123	
553.02	0.01948923	0.01727635	
553.22	0.01964444	0.01732145	
553.42	0.0204449	0.01736654	
553.62	0.01996305	0.01741162	
553.82	0.02022283	0.01745669	
554.02	0.02069258	0.01750174	
554.22	0.02150141	0.01754679	
554.42	0.02205536	0.01759182	
554.62	0.02061661	0.01763684	
554.82	0.02010881	0.01768185	
555.02	0.01983592	0.01772685	
555.22	0.01932463	0.01777183	
555.42	0.01822547	0.0178168	
555.62	0.01832495	0.01786177	
555.82	0.0174547	0.01790671	
556.02	0.01703141	0.01795165	
556.22	0.01638191	0.01799658	
556.42	0.01601171	0.01804149	
556.62	0.01603567	0.0180864	
556.82	0.01599624	0.01813129	
557.02	0.01617572	0.01817617	
557.22	0.01629407	0.01822103	
