Conc1	1.371E-09	
Start1	480.02	
Stop1	5779.82	
Kobs	2.80315756016167E-55	
Error Kobs	1.50732169761246E-05	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
573.22	-0.07224504	0.00396136	
573.42	-0.07199721	0.00396938	
573.62	-0.07077782	0.00397741	
573.82	-0.06960942	0.00398543	
574.02	-0.06876663	0.00399345	
574.22	-0.06964169	0.00400147	
574.42	-0.06925282	0.00400949	
574.62	-0.06750828	0.0040175	
574.82	-0.06764919	0.00402552	
575.02	-0.06792128	0.00403353	
575.22	-0.06821233	0.00404154	
575.42	-0.06868532	0.00404955	
575.62	-0.06948009	0.00405755	
575.82	-0.06993241	0.00406556	
576.02	-0.07069685	0.00407356	
576.22	-0.0705733	0.00408156	
576.42	-0.06948911	0.00408956	
576.62	-0.07036284	0.00409755	
576.82	-0.07159604	0.00410555	
577.02	-0.07193776	0.00411354	
577.22	-0.07141347	0.00412153	
577.42	-0.07259771	0.00412952	
577.62	-0.07297673	0.0041375	
577.82	-0.07292819	0.00414549	
578.02	-0.07340485	0.00415347	
578.22	-0.0740921	0.00416145	
578.42	-0.07315165	0.00416943	
578.62	-0.07314801	0.0041774	
578.82	-0.07244995	0.00418538	
579.02	-0.07150333	0.00419335	
579.22	-0.07173563	0.00420132	
579.42	-0.0718796	0.00420929	
579.62	-0.0702455	0.00421726	
579.82	-0.0702167	0.00422522	
580.02	-0.07017447	0.00423318	
580.22	-0.06928325	0.00424114	
580.42	-0.06872836	0.0042491	
580.62	-0.06868186	0.00425706	
580.82	-0.06796695	0.00426502	
581.02	-0.06838449	0.00427297	
581.22	-0.06796842	0.00428092	
581.42	-0.06840658	0.00428887	
581.62	-0.0695946	0.00429682	
581.82	-0.07155791	0.00430476	
582.02	-0.07076219	0.00431271	
582.22	-0.0706619	0.00432065	
582.42	-0.07071605	0.00432859	
582.62	-0.07015053	0.00433652	
582.82	-0.06928948	0.00434446	
583.02	-0.06886826	0.00435239	
583.22	-0.06915564	0.00436033	
583.42	-0.06945363	0.00436826	
583.62	-0.06893731	0.00437618	
583.82	-0.06833199	0.00438411	
584.02	-0.06826028	0.00439203	
584.22	-0.07016441	0.00439996	
584.42	-0.06952961	0.00440788	
584.62	-0.06907732	0.0044158	
584.82	-0.06940574	0.00442371	
585.02	-0.07052159	0.00443163	
585.22	-0.06917586	0.00443954	
585.42	-0.07064694	0.00444745	
585.62	-0.07187113	0.00445536	
585.82	-0.07261393	0.00446327	
586.02	-0.07198529	0.00447117	
586.22	-0.07156639	0.00447907	
586.42	-0.07038707	0.00448697	
586.62	-0.07057373	0.00449487	
586.82	-0.07086282	0.00450277	
587.02	-0.06950328	0.00451067	
587.22	-0.06959481	0.00451856	
587.42	-0.07048463	0.00452645	
587.62	-0.07031426	0.00453434	
587.82	-0.06952858	0.00454223	
588.02	-0.07058397	0.00455011	
588.22	-0.07109506	0.004558	
588.42	-0.06970197	0.00456588	
588.62	-0.06985256	0.00457376	
588.82	-0.06869698	0.00458164	
589.02	-0.06825905	0.00458951	
589.22	-0.06829654	0.00459739	
589.42	-0.06828995	0.00460526	
589.62	-0.06737734	0.00461313	
589.82	-0.0678678	0.004621	
590.02	-0.0681753	0.00462887	
590.22	-0.06769627	0.00463673	
590.42	-0.06779198	0.00464459	
590.62	-0.068853	0.00465245	
590.82	-0.06826466	0.00466031	
591.02	-0.06911235	0.00466817	
591.22	-0.06961072	0.00467603	
591.42	-0.07015232	0.00468388	
591.62	-0.07120957	0.00469173	
591.82	-0.07261285	0.00469958	
592.02	-0.07270764	0.00470743	
592.22	-0.07255554	0.00471527	
592.42	-0.07319674	0.00472312	
592.62	-0.07277268	0.00473096	
592.82	-0.07210366	0.0047388	
593.02	-0.07297349	0.00474664	
593.22	-0.07233079	0.00475447	
593.42	-0.07092326	0.00476231	
593.62	-0.07065944	0.00477014	
593.82	-0.06974882	0.00477797	
594.02	-0.06944276	0.0047858	
594.22	-0.06995025	0.00479362	
594.42	-0.06857807	0.00480145	
594.62	-0.06769197	0.00480927	
594.82	-0.06779445	0.00481709	
595.02	-0.06792864	0.00482491	
595.22	-0.06579511	0.00483273	
595.42	-0.06614489	0.00484054	
595.62	-0.06686242	0.00484836	
595.82	-0.06722247	0.00485617	
596.02	-0.06643854	0.00486398	
596.22	-0.06673202	0.00487178	
596.42	-0.0667614	0.00487959	
596.62	-0.06731886	0.00488739	
596.82	-0.06762807	0.00489519	
597.02	-0.06728853	0.00490299	
597.22	-0.06761484	0.00491079	
597.42	-0.06956581	0.00491859	
597.62	-0.06977956	0.00492638	
597.82	-0.06949289	0.00493418	
598.02	-0.07036105	0.00494197	
598.22	-0.07029911	0.00494975	
598.42	-0.06943481	0.00495754	
598.62	-0.07046123	0.00496533	
598.82	-0.07008885	0.00497311	
599.02	-0.06978152	0.00498089	
599.22	-0.0691707	0.00498867	
599.42	-0.06874399	0.00499645	
599.62	-0.06841632	0.00500422	
599.82	-0.06969405	0.00501199	
600.02	-0.06957485	0.00501977	
600.22	-0.06861116	0.00502754	
600.42	-0.06912024	0.0050353	
600.62	-0.06968855	0.00504307	
600.82	-0.06808703	0.00505083	
601.02	-0.06808206	0.00505859	
601.22	-0.06899006	0.00506635	
601.42	-0.06950439	0.00507411	
601.62	-0.06894168	0.00508187	
601.82	-0.0681028	0.00508962	
602.02	-0.0666908	0.00509738	
602.22	-0.06692549	0.00510513	
602.42	-0.06751767	0.00511288	
602.62	-0.06686691	0.00512062	
602.82	-0.0666923	0.00512837	
603.02	-0.06851151	0.00513611	
603.22	-0.06869718	0.00514385	
603.42	-0.06792019	0.00515159	
603.62	-0.06852068	0.00515933	
603.82	-0.06867768	0.00516707	
604.02	-0.06833681	0.0051748	
604.22	-0.0682397	0.00518253	
604.42	-0.06802095	0.00519026	
604.62	-0.06735226	0.00519799	
604.82	-0.0676292	0.00520572	
605.02	-0.0672924	0.00521344	
605.22	-0.06592174	0.00522116	
605.42	-0.06599824	0.00522888	
605.62	-0.06610017	0.0052366	
605.82	-0.06529262	0.00524432	
606.02	-0.0647209	0.00525203	
606.22	-0.06542792	0.00525975	
606.42	-0.06460076	0.00526746	
606.62	-0.06468644	0.00527517	
606.82	-0.06530359	0.00528287	
607.02	-0.0657932	0.00529058	
607.22	-0.06664879	0.00529828	
607.42	-0.06778302	0.00530599	
607.62	-0.06814606	0.00531369	
607.82	-0.06869344	0.00532138	
608.02	-0.06951217	0.00532908	
608.22	-0.06856774	0.00533677	
608.42	-0.06810144	0.00534447	
608.62	-0.06972775	0.00535216	
608.82	-0.07071722	0.00535985	
609.02	-0.06935702	0.00536753	
609.22	-0.06889168	0.00537522	
609.42	-0.06869715	0.0053829	
609.62	-0.06816437	0.00539058	
609.82	-0.06852041	0.00539826	
610.02	-0.06740524	0.00540594	
610.22	-0.06703847	0.00541361	
610.42	-0.06704045	0.00542129	
610.62	-0.06707394	0.00542896	
610.82	-0.0657978	0.00543663	
611.02	-0.06625739	0.0054443	
611.22	-0.06746412	0.00545196	
611.42	-0.06817769	0.00545963	
611.62	-0.06758751	0.00546729	
611.82	-0.0678804	0.00547495	
612.02	-0.06720685	0.00548261	
612.22	-0.06739822	0.00549027	
612.42	-0.06821782	0.00549792	
612.62	-0.06841467	0.00550558	
612.82	-0.06835504	0.00551323	
613.02	-0.06895116	0.00552088	
613.22	-0.06784761	0.00552853	
613.42	-0.06690221	0.00553617	
613.62	-0.06664176	0.00554382	
613.82	-0.06680098	0.00555146	
614.02	-0.06578192	0.0055591	
614.22	-0.06645057	0.00556674	
614.42	-0.06671568	0.00557437	
614.62	-0.06682217	0.00558201	
614.82	-0.06760947	0.00558964	
615.02	-0.06763436	0.00559727	
615.22	-0.06762327	0.0056049	
615.42	-0.0689273	0.00561253	
615.62	-0.06958755	0.00562015	
615.82	-0.06998191	0.00562778	
616.02	-0.07044365	0.0056354	
616.22	-0.07059345	0.00564302	
616.42	-0.06951263	0.00565064	
616.62	-0.06900365	0.00565825	
616.82	-0.06860483	0.00566587	
617.02	-0.06866583	0.00567348	
617.22	-0.06718545	0.00568109	
617.42	-0.06674472	0.0056887	
617.62	-0.06498049	0.00569631	
617.82	-0.06455304	0.00570391	
618.02	-0.0642701	0.00571151	
618.22	-0.06370085	0.00571911	
618.42	-0.06304129	0.00572671	
618.62	-0.06465785	0.00573431	
618.82	-0.06491792	0.00574191	
619.02	-0.06347665	0.0057495	
619.22	-0.06329964	0.00575709	
619.42	-0.06379761	0.00576468	
619.62	-0.06371401	0.00577227	
619.82	-0.06414969	0.00577986	
620.02	-0.06387763	0.00578744	
620.22	-0.06352305	0.00579503	
620.42	-0.06484433	0.00580261	
620.62	-0.06538423	0.00581019	
620.82	-0.06500679	0.00581776	
621.02	-0.06622604	0.00582534	
621.22	-0.06675258	0.00583291	
621.42	-0.06652462	0.00584048	
621.62	-0.06562522	0.00584805	
621.82	-0.06628098	0.00585562	
622.02	-0.06565053	0.00586319	
622.22	-0.06561343	0.00587075	
622.42	-0.06528971	0.00587832	
622.62	-0.06590031	0.00588588	
622.82	-0.06552936	0.00589344	
623.02	-0.06449474	0.00590099	
623.22	-0.06309444	0.00590855	
623.42	-0.06226701	0.0059161	
623.62	-0.06275645	0.00592365	
623.82	-0.06305485	0.0059312	
624.02	-0.06230305	0.00593875	
624.22	-0.0628066	0.0059463	
624.42	-0.06322588	0.00595384	
624.62	-0.0627781	0.00596138	
624.82	-0.06277294	0.00596892	
625.02	-0.06353389	0.00597646	
625.22	-0.06342463	0.005984	
625.42	-0.06419846	0.00599153	
625.62	-0.06452787	0.00599907	
625.82	-0.06478932	0.0060066	
626.02	-0.06568631	0.00601413	
626.22	-0.06654926	0.00602166	
626.42	-0.06610351	0.00602918	
626.62	-0.06675974	0.00603671	
626.82	-0.06678098	0.00604423	
627.02	-0.06614348	0.00605175	
627.22	-0.06565248	0.00605927	
627.42	-0.06571726	0.00606678	
627.62	-0.06604125	0.0060743	
627.82	-0.06540895	0.00608181	
628.02	-0.06440681	0.00608932	
628.22	-0.06346257	0.00609683	
628.42	-0.06260572	0.00610434	
628.62	-0.0633707	0.00611185	
628.82	-0.06252163	0.00611935	
629.02	-0.06153002	0.00612685	
629.22	-0.06108602	0.00613435	
629.42	-0.06127554	0.00614185	
629.62	-0.06052584	0.00614935	
629.82	-0.06122974	0.00615684	
630.02	-0.06197858	0.00616434	
630.22	-0.06170603	0.00617183	
630.42	-0.06265526	0.00617932	
630.62	-0.06257089	0.0061868	
630.82	-0.06187735	0.00619429	
631.02	-0.06348276	0.00620177	
