Conc1	3.333E-07	
Start1	480.02	
Stop1	5779.82	
Kobs	1.6701833642111E-05	
Error Kobs	1.91434835286476E-07	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
581.22	0.24663532	0.26777481	
581.42	0.24682274	0.26794099	
581.62	0.24683792	0.26810652	
581.82	0.24735026	0.26827139	
582.02	0.24825598	0.26843562	
582.22	0.24844636	0.2685992	
582.42	0.24886331	0.26876215	
582.62	0.24902764	0.26892445	
582.82	0.24909056	0.26908611	
583.02	0.24945272	0.26924714	
583.22	0.24937102	0.26940753	
583.42	0.24931884	0.26956729	
583.62	0.2490634	0.26972643	
583.82	0.24950168	0.26988494	
584.02	0.24940536	0.27004283	
584.22	0.24918231	0.2702001	
584.42	0.24906833	0.27035675	
584.62	0.24869474	0.27051278	
584.82	0.24933696	0.27066821	
585.02	0.24895067	0.27082302	
585.22	0.24884667	0.27097722	
585.42	0.24897384	0.27113081	
585.62	0.24899286	0.27128381	
585.82	0.24957612	0.2714362	
586.02	0.24988837	0.27158799	
586.22	0.25038157	0.27173919	
586.42	0.25085132	0.27188979	
586.62	0.25160249	0.2720398	
586.82	0.25216982	0.27218922	
587.02	0.25242932	0.27233806	
587.22	0.25243355	0.27248631	
587.42	0.25317164	0.27263397	
587.62	0.25336664	0.27278106	
587.82	0.25334845	0.27292757	
588.02	0.25387203	0.2730735	
588.22	0.25449282	0.27321886	
588.42	0.25419191	0.27336365	
588.62	0.25428753	0.27350787	
588.82	0.2548134	0.27365152	
589.02	0.25427026	0.27379461	
589.22	0.25366767	0.27393713	
589.42	0.25350952	0.2740791	
589.62	0.25345175	0.27422051	
589.82	0.25367153	0.27436136	
590.02	0.25393776	0.27450166	
590.22	0.2543154	0.2746414	
590.42	0.25462685	0.2747806	
590.62	0.25506853	0.27491925	
590.82	0.25456791	0.27505736	
591.02	0.25463574	0.27519492	
591.22	0.25475536	0.27533195	
591.42	0.25454859	0.27546843	
591.62	0.2542379	0.27560438	
591.82	0.25477317	0.27573979	
592.02	0.2549786	0.27587468	
592.22	0.25523188	0.27600903	
592.42	0.25519379	0.27614285	
592.62	0.25593595	0.27627615	
592.82	0.25574096	0.27640893	
593.02	0.25556735	0.27654118	
593.22	0.25559783	0.27667291	
593.42	0.25528647	0.27680413	
593.62	0.25535939	0.27693483	
593.82	0.25588184	0.27706501	
594.02	0.25558501	0.27719469	
594.22	0.25582573	0.27732385	
594.42	0.25568144	0.27745251	
594.62	0.25488851	0.27758066	
594.82	0.25485504	0.27770831	
595.02	0.25560197	0.27783546	
595.22	0.25523813	0.27796211	
595.42	0.25544097	0.27808826	
595.62	0.25548398	0.27821391	
595.82	0.25604284	0.27833907	
596.02	0.25597903	0.27846374	
596.22	0.25640085	0.27858792	
596.42	0.25623766	0.27871161	
596.62	0.25680039	0.27883481	
596.82	0.25700558	0.27895753	
597.02	0.25681075	0.27907977	
597.22	0.25658017	0.27920153	
597.42	0.25667173	0.27932281	
597.62	0.25692371	0.27944361	
597.82	0.25710817	0.27956394	
598.02	0.2561861	0.2796838	
598.22	0.25669622	0.27980318	
598.42	0.25627439	0.2799221	
598.62	0.25666645	0.28004055	
598.82	0.25755844	0.28015853	
599.02	0.2575926	0.28027605	
599.22	0.25691867	0.2803931	
599.42	0.25707366	0.2805097	
599.62	0.25687703	0.28062584	
599.82	0.25705451	0.28074152	
600.02	0.2570906	0.28085675	
600.22	0.25700418	0.28097153	
600.42	0.25709901	0.28108585	
600.62	0.25791651	0.28119973	
600.82	0.2577677	0.28131316	
601.02	0.25795895	0.28142614	
601.22	0.25903544	0.28153868	
601.42	0.25890592	0.28165077	
601.62	0.25913046	0.28176243	
601.82	0.25938732	0.28187364	
602.02	0.25948172	0.28198442	
602.22	0.26005232	0.28209477	
602.42	0.26014783	0.28220468	
602.62	0.26072952	0.28231416	
602.82	0.26058274	0.28242321	
603.02	0.2605201	0.28253183	
603.22	0.25985076	0.28264002	
603.42	0.25979385	0.28274779	
603.62	0.2597191	0.28285513	
